survey_date,block,Genotype,pop.mf,parent.pop,mf,rep,germ,height.cm,long.leaf.cm,Notes
2023-02-17,F1,FR_7_10,FR_7,FR,7,10,NA,NA,NA,Dead
2023-02-17,F1,YO11_3_3,YO11_3,YO11,3,3,NA,NA,NA,Dead
2023-02-17,F1,YO7_7_13,YO7_7,YO7,7,13,NA,NA,NA,Dead
2023-02-17,F1,BH_4_4,BH_4,BH,4,4,NA,3.5,3.6,NA
2023-02-17,F1,IH_7_4,IH_7,IH,7,4,NA,NA,NA,Deard
2023-02-17,F1,LV3_2_5,LV3_2,LV3,2,5,NA,NA,NA,Dead
2023-02-17,F1,SQ2_7_6,SQ2_7,SQ2,7,6,NA,NA,NA,Dead
2023-02-17,F1,WL1_4_12,WL1_4,WL1,4,12,NA,NA,NA,Dead
2023-02-17,F1,CC_3_13,CC_3,CC,3,13,NA,4.6,2.9,NA
2023-02-17,F1,CP2_1_4,CP2_1,CP2,1,4,NA,NA,NA,Dead
2023-02-17,F1,SC_4_13,SC_4,SC,4,13,NA,NA,NA,Dead
2023-02-17,F1,WL1_7_3,WL1_7,WL1,7,3,NA,NA,NA,Dead
2023-02-17,F1,LVTR1_1_10,LVTR1_1,LVTR1,1,10,NA,NA,NA,Dead
2023-02-17,F1,BH_5_11,BH_5,BH,5,11,NA,NA,NA,Dead
2023-02-17,F1,BH_5_1,BH_5,BH,5,1,NA,1.7,1.7,NA
2023-02-17,F1,WL1_7_13,WL1_7,WL1,7,13,NA,NA,NA,Dead
2023-02-17,F2,IH_4_21,IH_4,IH,4,21,NA,NA,NA,Dead
2023-02-17,F2,WL1_4_13,WL1_4,WL1,4,13,NA,NA,NA,Dead
2023-02-17,F2,CC_1_6,CC_1,CC,1,6,NA,NA,NA,Dead
2023-02-17,F2,WL2_4_3,WL2_4,WL2,4,3,NA,NA,NA,Dead
2023-02-17,F2,BH_7_20,BH_7,BH,7,20,NA,2.2,1.6,NA
2023-02-17,F2,FR_1_10,FR_1,FR,1,10,NA,4.3,1,NA
2023-02-17,F2,WL1_3_2,WL1_3,WL1,3,2,NA,NA,NA,Dead
2023-02-17,F2,SQ1_7_6,SQ1_7,SQ1,7,6,NA,NA,NA,Dead
2023-02-17,F2,WL1_2_13,WL1_2,WL1,2,13,NA,2.9,2.4,NA
2023-02-17,F2,SQ1_3_4,SQ1_3,SQ1,3,4,NA,NA,NA,Dead
2023-02-17,F2,LV3_1_9,LV3_1,LV3,1,9,NA,1.9,1.3,NA
2023-02-17,F2,YO4_4_4,YO4_4,YO4,4,4,NA,1.8,2.5,NA
2023-02-17,F2,SQ1_1_1,SQ1_1,SQ1,1,1,NA,1.7,2.1,NA
2023-02-17,F2,CC_4_8,CC_4,CC,4,8,NA,NA,NA,Dead
2023-02-17,F2,IH_4_3,IH_4,IH,4,3,NA,3.2,1.3,NA
2023-02-17,F2,WL1_1_6,WL1_1,WL1,1,6,NA,4.3,2.6,NA
2023-02-17,F2,BH_6_10,BH_6,BH,6,10,NA,NA,NA,Dead
2023-02-17,F2,YO11_6_7,YO11_6,YO11,6,7,NA,NA,NA,Dead
2023-02-17,F2,WL1_7_4,WL1_7,WL1,7,4,NA,2.5,2.9,NA
2023-02-17,F2,WL1_2_17,WL1_2,WL1,2,17,NA,1.8,1.5,NA
2023-02-17,F2,BH_5_17,BH_5,BH,5,17,NA,3.1,0.9,NA
2023-02-17,F2,BH_2_11,BH_2,BH,2,11,NA,3.7,1.6,Detatched / stem rot
2023-02-17,F2,SQ2_6_6,SQ2_6,SQ2,6,6,NA,0.6,4,NA
2023-02-17,F2,CC_3_12,CC_3,CC,3,12,NA,5.5,2.3,NA
2023-02-17,F2,BH_5_27,BH_5,BH,5,27,NA,3.5,3.8,NA
2023-02-17,F2,BH_2_1,BH_2,BH,2,1,NA,3.6,3.1,NA
2023-02-17,F2,LV3_8_5,LV3_8,LV3,8,5,NA,NA,NA,Dead
2023-02-17,F2,CC_7_1,CC_7,CC,7,1,NA,NA,NA,Dead
2023-02-17,F2,LV3_3_2,LV3_3,LV3,3,2,NA,NA,NA,Dead
2023-02-17,F2,LV3_5_13,LV3_5,LV3,5,13,NA,NA,NA,Dend
2023-02-17,F2,SQ2_5_5,SQ2_5,SQ2,5,5,NA,0.9,2.8,NA
2023-02-17,F2,SQ3_3_2,SQ3_3,SQ3,3,2,NA,1.6,2.3,NA
2023-02-17,F2,CP2_4_6,CP2_4,CP2,4,6,NA,1.7,1.5,NA
2023-02-17,F2,IH_7_5,IH_7,IH,7,5,NA,NA,NA,Dead
2023-02-17,F2,DPR_7_4,DPR_7,DPR,7,4,NA,6.3,4.2,NA
2023-02-17,F2,TM2_1_4,TM2_1,TM2,1,4,NA,12.4,4.5,NA
2023-02-17,F2,FR_5_13,FR_5,FR,5,13,NA,1.4,NA,no leaves
2023-02-17,F2,CP2_9_3,CP2_9,CP2,9,3,NA,NA,NA,Dead
2023-02-17,H1,BH_7_8,BH_7,BH,7,8,NA,NA,NA,Dead
2023-02-17,H1,SQ2_1_10,SQ2_1,SQ2,1,10,NA,NA,NA,Dead
2023-02-17,H1,YO7_2_9,YO7_2,YO7,2,9,NA,0.4,1.6,NA
2023-02-17,H1,BH_2_12,BH_2,BH,2,12,NA,5.2,4.7,NA
2023-02-17,H1,SQ1_7_15,SQ1_7,SQ1,7,15,NA,1.6,3,NA
2023-02-17,H1,SC_4_2,SC_4,SC,4,2,NA,5.3,5.7,NA
2023-02-17,H1,WL1_6_24,WL1_6,WL1,6,24,NA,4.3,3.2,NA
2023-02-17,H1,LV3_5_2,LV3_5,LV3,5,2,NA,3,1.2,NA
2023-02-17,H1,WR_2_7,WR_2,WR,2,7,NA,3.9,2.6,NA
2023-02-17,H1,SQ1_1_2,SQ1_1,SQ1,1,2,NA,2.4,3.3,NA
2023-02-17,H1,LV3_4_2,LV3_4,LV3,4,2,NA,2.5,1.8,NA
2023-02-17,H1,BH_3_9,BH_3,BH,3,9,NA,3.3,4.1,NA
2023-02-17,H1,WL1_6_8,WL1_6,WL1,6,8,NA,2.8,3.8,NA
2023-02-17,H1,LV3_7_5,LV3_7,LV3,7,5,NA,NA,NA,Dead
2023-02-17,H1,WL2_4_4,WL2_4,WL2,4,4,NA,0.5,1.1,NA
2023-02-17,H1,WL1_1_24,WL1_1,WL1,1,24,NA,2.5,3,NA
2023-02-17,H1,WL1_2_4,WL1_2,WL1,2,4,NA,4.4,2.5,NA
2023-02-17,H1,CC_7_2,CC_7,CC,7,2,NA,7.6,6.1,NA
2023-02-17,H1,YO8_3_5,YO8_3,YO8,3,5,NA,2.6,2.6,NA
2023-02-17,H1,FR_2_8,FR_2,FR,2,8,NA,5.1,2.7,NA
2023-02-17,H1,LVTR1_3_10,LVTR1_3,LVTR1,3,10,NA,2.4,2,NA
2023-02-17,H1,CP2_3_3,CP2_3,CP2,3,3,NA,3.5,3.3,Pulled new germ
2023-02-17,H1,BH_5_3,BH_5,BH,5,3,NA,7.4,6.2,NA
2023-02-17,H1,WL1_5_11,WL1_5,WL1,5,11,NA,2.6,1.5,NA
2023-02-17,H1,CP2_8_1,CP2_8,CP2,8,1,NA,NA,NA,Dead
2023-02-17,H1,CC_3_3,CC_3,CC,3,3,NA,6.1,4.6,NA
2023-02-17,H1,CC_4_10,CC_4,CC,4,10,NA,6.1,2.9,NA
2023-02-17,H1,CC_6_6,CC_6,CC,6,6,NA,NA,NA,Dead
2023-02-17,H1,BH_4_6,BH_4,BH,4,6,NA,3.5,4.1,NA
2023-02-17,H1,DPR_5_2,DPR_5,DPR,5,2,NA,8.1,5.4,NA
2023-02-17,H1,FR_1_11,FR_1,FR,1,11,NA,NA,NA,Dead
2023-02-17,H1,BH_5_18,BH_5,BH,5,18,NA,3.2,5.2,NA
2023-02-17,H1,TM2_5_1,TM2_5,TM2,5,1,NA,6.6,6.2,NA
2023-02-17,H1,SQ1_7_7,SQ1_7,SQ1,7,7,NA,NA,NA,Dead
2023-02-17,H1,FR_6_3,FR_6,FR,6,3,NA,4,2.6,NA
2023-02-17,H1,IH_1_9,IH_1,IH,1,9,NA,5.8,6.7,NA
2023-02-17,H2,CC_3_5,CC_3,CC,3,5,NA,NA,NA,Dead
2023-02-17,H2,SQ2_8_3,SQ2_8,SQ2,8,3,NA,NA,NA,Dead
2023-02-17,H2,IH_1_11,IH_1,IH,1,11,NA,NA,NA,Dead
2023-02-17,H2,YO7_2_3,YO7_2,YO7,2,3,NA,0.8,1.6,NA
2023-02-17,H2,WL1_1_15,WL1_1,WL1,1,15,NA,2.3,3.1,NA
2023-02-17,H2,WR_1_1,WR_1,WR,1,1,NA,NA,NA,Dead
2023-02-17,H2,BH_5_29,BH_5,BH,5,29,NA,4.6,6.9,NA
2023-02-17,H2,IH_4_5,IH_4,IH,4,5,NA,4.3,5.5,NA
2023-02-17,H2,WL1_7_20,WL1_7,WL1,7,20,NA,NA,NA,Dead
2023-02-17,H2,DPR_4_13,DPR_4,DPR,4,13,NA,NA,NA,Dead
2023-02-17,H2,LV3_1_14,LV3_1,LV3,1,14,NA,2.4,2.1,NA
2023-02-17,H2,BH_5_4,BH_5,BH,5,4,NA,3.9,2.5,NA
2023-02-17,H2,SQ1_4_2,SQ1_4,SQ1,4,2,NA,NA,NA,Dead
2023-02-17,H2,WL1_1_8,WL1_1,WL1,1,8,NA,NA,NA,Dead
2023-02-17,H2,SC_5_4,SC_5,SC,5,4,NA,3.9,2.6,NA
2023-02-17,H2,IH_7_14,IH_7,IH,7,14,NA,3.1,5,NA
2023-02-17,H2,BH_5_19,BH_5,BH,5,19,NA,3.1,4.6,NA
2023-02-17,H2,WL1_2_5,WL1_2,WL1,2,5,NA,NA,NA,Dead
2023-02-17,H2,WL1_1_25,WL1_1,WL1,1,25,NA,2.6,1.5,NA
2023-02-17,H2,SQ1_7_8,SQ1_7,SQ1,7,8,NA,1.1,1.5,NA
2023-02-17,H2,YO8_3_6,YO8_3,YO8,3,6,NA,1,0.8,NA
2023-02-17,H2,YO11_2_3,YO11_2,YO11,2,3,NA,NA,NA,Dead
2023-02-17,H2,SQ2_1_13,SQ2_1,SQ2,1,13,NA,NA,NA,Dead
2023-02-17,H2,BH_3_10,BH_3,BH,3,10,NA,NA,NA,Dead
2023-02-17,H2,BH_4_7,BH_4,BH,4,7,NA,2.5,2.5,NA
2023-02-17,H2,SC_4_3,SC_4,SC,4,3,NA,NA,NA,Dead
2023-02-17,H2,CC_4_7,CC_4,CC,4,7,NA,2.9,2.5,NA
2023-02-17,H2,TM2_5_5,TM2_5,TM2,5,5,NA,7.2,4.2,NA
2023-02-17,H2,CC_6_5,CC_6,CC,6,5,NA,NA,NA,Dead
2023-02-17,H2,LV3_1_1,LV3_1,LV3,1,1,NA,NA,NA,Dead
2023-02-17,H2,TM2_3_1,TM2_3,TM2,3,1,NA,7.7,5.5,NA
2023-02-17,H2,LV3_6_4,LV3_6,LV3,6,4,NA,NA,NA,Dead
2023-02-17,H2,FR_6_7,FR_6,FR,6,7,NA,NA,NA,Dead
2023-02-17,H2,CP3_5_9,CP3_5,CP3,5,9,NA,NA,NA,Dead
2023-02-17,H2,FR_3_5,FR_3,FR,3,5,NA,NA,NA,Dead
2023-02-17,H2,BH_7_9,BH_7,BH,7,9,NA,NA,NA,Dead
2023-02-17,H2,BH_6_2,BH_6,BH,6,2,NA,3.9,3.8,NA
2023-02-17,H1,WL1_1_14,WL1_1,WL1,1,14,NA,1.6,2,NA
2023-02-17,H1,IH_4_4,IH_4,IH,4,4,NA,NA,NA,Dead
2023-02-17,H1,SC_6_2,SC_6,SC,6,2,NA,NA,NA,Dead
2023-02-17,H1,WL2_3_7,WL2_3,WL2,3,7,NA,0.1,1.2,NA
2023-02-17,H1,BH_5_28,BH_5,BH,5,28,NA,4.7,5.8,NA
2023-02-17,H1,SQ2_6_7,SQ2_6,SQ2,6,7,NA,NA,NA,NA
2023-02-17,H1,TM2_1_5,TM2_1,TM2,1,5,NA,11.2,4.7,NA
2023-02-17,H1,LV3_4_1,LV3_4,LV3,4,1,NA,1.5,2.2,NA
2023-02-17,H1,DPR_2_10,DPR_2,DPR,2,10,NA,8.2,4.6,NA
2023-02-17,H1,CP3_9_1,CP3_9,CP3,9,1,NA,NA,NA,Dead
2023-02-17,H1,SQ1_6_7,SQ1_6,SQ1,6,7,NA,0.7,4.5,NA
2023-02-17,H1,YO11_5_13,YO11_5,YO11,5,13,NA,2.2,1.9,NA
2023-02-17,H1,IH_4_22,IH_4,IH,4,22,NA,NA,NA,NA
2023-02-17,H1,CC_2_2,CC_2,CC,2,2,NA,4,2.9,NA
2023-02-17,H1,BH_6_11,BH_6,BH,6,11,NA,4,5,NA
2023-02-17,H1,WL1_7_5,WL1_7,WL1,7,5,NA,3.4,5.5,NA
2023-02-17,H1,WL1_1_7,WL1_1,WL1,1,7,NA,2.5,3,NA
2023-02-17,H1,WL1_4_4,WL1_4,WL1,4,4,NA,3.4,2.6,NA
2023-02-17,H1,SQ1_2_5,SQ1_2,SQ1,2,5,NA,2.3,4.1,NA
2023-02-17,H1,SQ3_7_7,SQ3_7,SQ3,7,7,NA,NA,NA,Dead
2023-02-17,H1,WL1_6_14,WL1_6,WL1,6,14,NA,NA,NA,Dead
2023-02-17,H1,YO7_8_2,YO7_8,YO7,8,2,NA,2,1.7,NA
2023-02-17,H1,LV3_8_2,LV3_8,LV3,8,2,NA,1.9,2.2,NA
2023-02-17,H1,SC_5_3,SC_5,SC,5,3,NA,2,5.1,NA
2023-02-17,H1,CP2_3_10,CP2_3,CP2,3,10,NA,0.2,2,NA
2023-02-17,H1,BH_5_13,BH_5,BH,5,13,NA,4.5,5.3,NA
2023-02-17,H1,CP2_10_2,CP2_10,CP2,10,2,NA,1.6,1.8,NA
2023-02-17,H1,IH_7_6,IH_7,IH,7,6,NA,4.1,5.2,NA
2023-02-17,H1,BH_2_2,BH_2,BH,2,2,NA,NA,NA,Dead
2023-02-17,H1,TM2_2_13,TM2_2,TM2,2,13,NA,5.9,2.1,NA
2023-02-17,H1,LV3_1_10,LV3_1,LV3,1,10,NA,NA,NA,Dead
2023-02-17,H1,WL1_7_19,WL1_7,WL1,7,19,NA,NA,NA,Dead
2023-02-17,H1,BH_7_21,BH_7,BH,7,21,NA,4.1,6.2,NA
2023-02-17,H1,LV1_4_5,LV1_4,LV1,4,5,NA,0.9,1.4,NA
2023-02-17,H2,WL1_6_25,WL1_6,WL1,6,25,NA,NA,NA,Dead
2023-02-17,H2,LV3_2_2,LV3_2,LV3,2,2,NA,NA,NA,Dead
2023-02-17,H2,BH_2_3,BH_2,BH,2,3,NA,2.4,5.5,NA
2023-02-17,H2,BH_7_22,BH_7,BH,7,22,NA,3.2,5.1,NA
2023-02-17,H2,WL1_6_9,WL1_6,WL1,6,9,NA,3.1,2.5,NA
2023-02-17,H2,LV3_8_6,LV3_8,LV3,8,6,NA,1.9,1.5,NA
2023-02-17,H2,YO8_7_9,YO8_7,YO8,7,9,NA,NA,NA,Dead
2023-02-17,H2,DPR_2_6,DPR_2,DPR,2,6,NA,7.8,3.6,NA
2023-02-17,H2,WL2_4_5,WL2_4,WL2,4,5,NA,NA,NA,Dead
2023-02-17,H2,WL1_4_5,WL1_4,WL1,4,5,NA,4.5,3.1,Disconected
2023-02-17,H2,SQ2_6_8,SQ2_6,SQ2,6,8,NA,NA,NA,Dead
2023-02-17,H2,LV3_1_11,LV3_1,LV3,1,11,NA,NA,NA,Dead
2023-02-17,H2,BH_6_12,BH_6,BH,6,12,NA,3.8,5.1,NA
2023-02-17,H2,WL1_3_1,WL1_3,WL1,3,1,NA,1.9,3.5,NA
2023-02-17,H2,SQ1_1_3,SQ1_1,SQ1,1,3,NA,NA,NA,Dead
2023-02-17,H2,FR_1_13,FR_1,FR,1,13,NA,7.1,5.2,NA
2023-02-17,H2,LV3_7_6,LV3_7,LV3,7,6,NA,2.5,2.6,NA
2023-02-17,H2,WL2_1_8,WL2_1,WL2,1,8,NA,NA,NA,Deed
2023-02-17,H2,TM2_1_6,TM2_1,TM2,1,6,NA,9.6,5.8,NA
2023-02-17,H2,CP2_6_10,CP2_6,CP2,6,10,NA,1.6,2.8,NA
2023-02-17,H2,YO11_7_1,YO11_7,YO11,7,1,NA,NA,NA,Deud
2023-02-17,H2,SC_6_3,SC_6,SC,6,3,NA,3.3,4.9,NA
2023-02-17,H2,CP2_3_4,CP2_3,CP2,3,4,NA,0.8,1.1,NA
2023-02-17,H2,LVTR1_3_12,LVTR1_3,LVTR1,3,12,NA,1.8,2.1,NA
2023-02-17,H2,FR_6_4,FR_6,FR,6,4,NA,NA,NA,Dead
2023-02-17,H2,CP2_3_6,CP2_3,CP2,3,6,NA,2.6,3.7,NA
2023-02-17,H2,LV3_5_3,LV3_5,LV3,5,3,NA,1.6,1.8,NA
2023-02-17,H2,BH_2_13,BH_2,BH,2,13,NA,2.2,4.5,NA
2023-02-17,H2,SQ1_7_16,SQ1_7,SQ1,7,16,NA,NA,NA,Dead
2023-02-17,H2,CC_2_1,CC_2,CC,2,1,NA,6.2,3.5,NA
2023-02-17,H2,WL2_5_3,WL2_5,WL2,5,3,NA,NA,NA,Dead
2023-02-17,H2,CP2_9_1,CP2_9,CP2,9,1,NA,NA,NA,Dead
2023-02-17,H2,IH_7_7,IH_7,IH,7,7,NA,1.7,2.3,NA
2023-02-17,H2,WL1_7_6,WL1_7,WL1,7,6,NA,NA,NA,Dead
2023-02-17,H2,SQ3_6_10,SQ3_6,SQ3,6,10,NA,1.1,1.7,NA
2023-02-17,H2,WL1_6_15,WL1_6,WL1,6,15,NA,NA,NA,Dend
2023-02-17,H2,SC_2_11,SC_2,SC,2,11,NA,NA,NA,Dead
2023-02-17,J1,WL1_6_26,WL1_6,WL1,6,26,NA,2.5,2.5,NA
2023-02-17,J1,BH_6_13,BH_6,BH,6,13,NA,NA,NA,Dead
2023-02-17,J1,SQ1_7_9,SQ1_7,SQ1,7,9,NA,2.4,4,NA
2023-02-17,J1,BH_2_4,BH_2,BH,2,4,NA,2.6,6.3,NA
2023-02-17,J1,LV3_6_7,LV3_6,LV3,6,7,NA,1,1.5,NA
2023-02-17,J1,TM2_3_10,TM2_3,TM2,3,10,NA,3.1,1.9,NA
2023-02-17,J1,WL1_1_26,WL1_1,WL1,1,26,NA,NA,NA,Dead
2023-02-17,J1,DPR_6_10,DPR_6,DPR,6,10,NA,3.6,3.6,NA
2023-02-17,J1,SQ1_1_4,SQ1_1,SQ1,1,4,NA,NA,NA,Dead
2023-02-17,J1,SQ1_2_3,SQ1_2,SQ1,2,3,NA,2.1,2.6,NA
2023-02-17,J1,TM2_4_10,TM2_4,TM2,4,10,NA,8.8,6.2,NA
2023-02-17,J1,FR_1_1,FR_1,FR,1,1,NA,4.8,5.4,NA
2023-02-17,J1,YO11_6_13,YO11_6,YO11,6,13,NA,NA,NA,Dead
2023-02-17,J1,SC_4_4,SC_4,SC,4,4,NA,3.4,4.5,NA
2023-02-17,J1,CC_3_2,CC_3,CC,3,2,NA,6.5,1.2,Disconnected
2023-02-17,J1,SC_5_5,SC_5,SC,5,5,NA,NA,NA,Dead
2023-02-17,J1,LV3_6_13,LV3_6,LV3,6,13,NA,2.5,1.6,NA
2023-02-17,J1,FR_2_11,FR_2,FR,2,11,NA,NA,NA,Dead
2023-02-17,J1,WL2_5_8,WL2_5,WL2,5,8,NA,NA,NA,Dead
2023-02-17,J1,CC_4_4,CC_4,CC,4,4,NA,4.5,3.6,NA
2023-02-17,J1,SQ1_7_17,SQ1_7,SQ1,7,17,NA,3.5,4.1,NA
2023-02-17,J1,IH_6_13,IH_6,IH,6,13,NA,6.2,6.4,NA
2023-02-17,J1,WL1_1_16,WL1_1,WL1,1,16,NA,NA,NA,Dead
2023-02-17,J1,IH_4_6,IH_4,IH,4,6,NA,4.3,1.8,NA
2023-02-17,J1,WL1_3_12,WL1_3,WL1,3,12,NA,NA,NA,Dead
2023-02-17,J1,YO4_1_1,YO4_1,YO4,1,1,NA,NA,NA,Dead
2023-02-17,J1,TM2_1_7,TM2_1,TM2,1,7,NA,NA,NA,Dead
2023-02-17,J1,SC_6_4,SC_6,SC,6,4,NA,4.5,5,NA
2023-02-17,J1,WL1_4_6,WL1_4,WL1,4,6,NA,3,2.5,NA
2023-02-17,J1,LV3_2_7,LV3_2,LV3,2,7,NA,NA,NA,Dead
2023-02-17,J1,YO8_7_10,YO8_7,YO8,7,10,NA,3.5,3.4,NA
2023-02-17,J1,LVTR1_6_2,LVTR1_6,LVTR1,6,2,NA,NA,NA,Dead
2023-02-17,J1,WL2_1_13,WL2_1,WL2,1,13,NA,1.1,1.5,NA
2023-02-17,J1,BH_3_11,BH_3,BH,3,11,NA,4.2,5,NA
2023-02-17,J1,LV3_1_12,LV3_1,LV3,1,12,NA,1.8,1.4,pulled 2 new germ
2023-02-17,J1,BH_7_10,BH_7,BH,7,10,NA,NA,NA,Dead
2023-02-17,J1,YO11_3_13,YO11_3,YO11,3,13,NA,NA,NA,Dead
2023-02-17,J1,WL1_6_16,WL1_6,WL1,6,16,NA,2.9,3,NA
2023-02-17,J2,WL1_7_22,WL1_7,WL1,7,22,NA,2.5,2.7,NA
2023-02-17,J2,WL1_2_7,WL1_2,WL1,2,7,NA,3.2,2.4,NA
2023-02-17,J2,WL1_1_27,WL1_1,WL1,1,27,NA,1.4,2,NA
2023-02-17,J2,LVTR1_6_11,LVTR1_6,LVTR1,6,11,NA,2.9,1.2,NA
2023-02-17,J2,IH_4_15,IH_4,IH,4,15,NA,3.1,4.5,NA
2023-02-17,J2,SC_6_5,SC_6,SC,6,5,NA,3.4,3.3,NA
2023-02-17,J2,WL1_6_27,WL1_6,WL1,6,27,NA,2.6,2.6,NA
2023-02-17,J2,SQ2_8_2,SQ2_8,SQ2,8,2,NA,NA,NA,Dead
2023-02-17,J2,FR_7_9,FR_7,FR,7,9,NA,3.5,2.6,NA
2023-02-17,J2,LV3_1_13,LV3_1,LV3,1,13,NA,3.1,2.2,NA
2023-02-17,J2,YO7_4_12,YO7_4,YO7,4,12,NA,2.4,1.7,Pulled new germ
2023-02-17,J2,CC_5_6,CC_5,CC,5,6,NA,3.6,0.2,NA
2023-02-17,J2,WL2_3_4,WL2_3,WL2,3,4,NA,1,1.5,NA
2023-02-17,J2,IH_4_7,IH_4,IH,4,7,NA,5.2,3.8,NA
2023-02-17,J2,TM2_1_10,TM2_1,TM2,1,10,NA,5,2.1,NA
2023-02-17,J2,CP2_7_7,CP2_7,CP2,7,7,NA,0.9,2.6,NA
2023-02-17,J2,SQ1_4_13,SQ1_4,SQ1,4,13,NA,NA,NA,Dead
2023-02-17,J2,TM2_4_12,TM2_4,TM2,4,12,NA,8.2,3.5,NA
2023-02-17,J2,FR_4_2,FR_4,FR,4,2,NA,2,3.2,NA
2023-02-17,J2,DPR_2_12,DPR_2,DPR,2,12,NA,NA,NA,Dead
2023-02-17,J2,DPR_6_11,DPR_6,DPR,6,11,NA,2.1,1.8,NA
2023-02-17,J2,BH_3_2,BH_3,BH,3,2,NA,3.1,4.3,NA
2023-02-17,J2,TM2_2_6,TM2_2,TM2,2,6,NA,6.1,3.5,NA
2023-02-17,J2,FR_2_2,FR_2,FR,2,2,NA,3,3,NA
2023-02-17,J2,WL1_1_17,WL1_1,WL1,1,17,NA,2.2,2,NA
2023-02-17,J2,LV3_7_9,LV3_7,LV3,7,9,NA,1.9,1.5,NA
2023-02-17,J2,LV3_5_6,LV3_5,LV3,5,6,NA,NA,NA,Dead
2023-02-17,J2,TM2_6_1,TM2_6,TM2,6,1,NA,NA,NA,Dead
2023-02-17,J2,BH_5_31,BH_5,BH,5,31,NA,NA,NA,Dead
2023-02-17,J2,WL2_4_8,WL2_4,WL2,4,8,NA,NA,NA,Dead
2023-02-17,J2,BH_1_7,BH_1,BH,1,7,NA,2.7,4.5,NA
2023-02-17,J2,SQ1_7_10,SQ1_7,SQ1,7,10,NA,1.9,3.9,NA
2023-02-17,J2,CC_3_9,CC_3,CC,3,9,NA,3.5,2.9,NA
2023-02-17,J2,WL1_1_10,WL1_1,WL1,1,10,NA,2.4,2.2,NA
2023-02-17,J2,SQ1_1_5,SQ1_1,SQ1,1,5,NA,2,3.9,NA
2023-02-17,J2,CP2_3_2,CP2_3,CP2,3,2,NA,2.8,1.8,NA
2023-02-17,J2,CP3_6_13,CP3_6,CP3,6,13,NA,NA,NA,Dead
2023-02-17,J2,BH_6_4,BH_6,BH,6,4,NA,4.5,2,NA
2023-02-17,J1,SQ3_6_12,SQ3_6,SQ3,6,12,NA,0.1,2.5,NA
2023-02-17,J1,CP2_1_6,CP2_1,CP2,1,6,NA,0.1,3.2,NA
2023-02-17,J1,IH_7_8,IH_7,IH,7,8,NA,2.8,3.6,NA
2023-02-17,J1,BH_6_3,BH_6,BH,6,3,NA,NA,NA,Dead
2023-02-17,J1,YO7_5_1,YO7_5,YO7,5,1,NA,NA,NA,Dead
2023-02-17,J1,LV3_1_2,LV3_1,LV3,1,2,NA,NA,NA,Dead
2023-02-17,J1,IH_5_10,IH_5,IH,5,10,NA,NA,NA,Dead
2023-02-17,J1,WL1_7_21,WL1_7,WL1,7,21,NA,1.3,1.5,NA
2023-02-17,J1,LV3_5_5,LV3_5,LV3,5,5,NA,2.3,1.9,NA
2023-02-17,J1,FR_6_2,FR_6,FR,6,2,NA,NA,NA,Dead
2023-02-17,J1,WL1_7_7,WL1_7,WL1,7,7,NA,NA,NA,Dead
2023-02-17,J1,CP2_8_3,CP2_8,CP2,8,3,NA,NA,NA,Dead
2023-02-17,J1,BH_5_30,BH_5,BH,5,30,NA,5.5,5.5,NA
2023-02-17,J1,CC_2_6,CC_2,CC,2,6,NA,3.1,2.1,NA
2023-02-17,J1,BH_3_1,BH_3,BH,3,1,NA,1.9,5.9,NA
2023-02-17,J1,IH_4_14,IH_4,IH,4,14,NA,NA,NA,Dead
2023-02-17,J1,YO8_7_4,YO8_7,YO8,7,4,NA,NA,NA,Dead
2023-02-17,J1,CP2_7_12,CP2_7,CP2,7,12,NA,NA,NA,Dead
2023-02-17,J1,BH_7_23,BH_7,BH,7,23,NA,NA,NA,Dead
2023-02-17,J1,SQ2_7_7,SQ2_7,SQ2,7,7,NA,NA,NA,Dead
2023-02-17,J1,TM2_6_7,TM2_6,TM2,6,7,NA,6.6,5,NA
2023-02-17,J1,WR_1_6,WR_1,WR,1,6,NA,NA,NA,Dead
2023-02-17,J1,WL1_6_10,WL1_6,WL1,6,10,NA,1.9,3.3,NA
2023-02-17,J1,BH_4_8,BH_4,BH,4,8,NA,3.4,1.4,NA
2023-02-17,J1,WL1_1_9,WL1_1,WL1,1,9,NA,NA,NA,Dead
2023-02-17,J1,CP3_2_7,CP3_2,CP3,2,7,NA,NA,NA,Dead
2023-02-17,J1,CC_6_4,CC_6,CC,6,4,NA,NA,NA,Dead
2023-02-17,J1,BH_5_5,BH_5,BH,5,5,NA,NA,NA,Dead
2023-02-17,J1,WL2_4_6,WL2_4,WL2,4,6,NA,1.6,1.5,NA
2023-02-17,J1,SQ2_6_10,SQ2_6,SQ2,6,10,NA,NA,NA,Dead
2023-02-17,J1,SC_2_2,SC_2,SC,2,2,NA,NA,NA,Dead
2023-02-17,J1,LV3_7_8,LV3_7,LV3,7,8,NA,1.9,1.2,Detatched
2023-02-17,J1,BH_5_20,BH_5,BH,5,20,NA,5.3,5.5,NA
2023-02-17,J1,LVTR1_7_4,LVTR1_7,LVTR1,7,4,NA,NA,NA,Dead
2023-02-17,J1,CP2_3_12,CP2_3,CP2,3,12,NA,1.1,1.9,NA
2023-02-17,J1,WL1_2_6,WL1_2,WL1,2,6,NA,NA,NA,Dead
2023-02-17,J1,DPR_4_8,DPR_4,DPR,4,8,NA,NA,NA,Dead
