BedLoc,block,Genotype,pop.mf,parent.pop,mf,rep,height.cm,long.leaf.cm,Site,Garden_Lat,Garden_Long,Garden_Elev,elevation.group,elev_m,Lat,Long,GrwSsn_GD_Recent,GrwSsn_GD_Historical,Wtr_Year_GD_Recent,Wtr_Year_GD_Historical,Geographic_Dist,Elev_Dist
E_20_D,H,BH_2_10,BH_2,BH,2,10,8.2,4.6,WL2,38.82599,-120.2509,2020,Low,511.4294422,37.40985,-119.96458,0.2635424813135409,0.2609243489216868,0.7141615872159702,0.6473010342966006,159625.59620443787,-1508.5705578
F_45_C,I,BH_2_11,BH_2,BH,2,11,7,3.7,WL2,38.82599,-120.2509,2020,Low,511.4294422,37.40985,-119.96458,0.2635424813135409,0.2609243489216868,0.7141615872159702,0.6473010342966006,159625.59620443787,-1508.5705578
G_25_B,J,BH_2_12,BH_2,BH,2,12,8.2,2.5,WL2,38.82599,-120.2509,2020,Low,511.4294422,37.40985,-119.96458,0.2635424813135409,0.2609243489216868,0.7141615872159702,0.6473010342966006,159625.59620443787,-1508.5705578
G_40_C,K,BH_2_13,BH_2,BH,2,13,3.3,3.3,WL2,38.82599,-120.2509,2020,Low,511.4294422,37.40985,-119.96458,0.2635424813135409,0.2609243489216868,0.7141615872159702,0.6473010342966006,159625.59620443787,-1508.5705578
I_16_B,L,BH_2_1,BH_2,BH,2,1,7.2,4,WL2,38.82599,-120.2509,2020,Low,511.4294422,37.40985,-119.96458,0.2635424813135409,0.2609243489216868,0.7141615872159702,0.6473010342966006,159625.59620443787,-1508.5705578
J_7_B,M,BH_2_2,BH_2,BH,2,2,6.3,4,WL2,38.82599,-120.2509,2020,Low,511.4294422,37.40985,-119.96458,0.2635424813135409,0.2609243489216868,0.7141615872159702,0.6473010342966006,159625.59620443787,-1508.5705578
D1_18_D,D1,BH_3_5,BH_3,BH,3,5,2.3,1.5,UCD,38.5325,-121.783,16,Low,511.4294422,37.40985,-119.96458,0.20863150010047643,0.2480781626442624,0.22583474182538152,0.23216986351302016,202681.18817083153,495.4294422
D2_35_D,D2,BH_3_6,BH_3,BH,3,6,3.7,3.8,UCD,38.5325,-121.783,16,Low,511.4294422,37.40985,-119.96458,0.20863150010047643,0.2480781626442624,0.22583474182538152,0.23216986351302016,202681.18817083153,495.4294422
F2_40_A,F2,BH_3_8,BH_3,BH,3,8,3.6,1.3,UCD,38.5325,-121.783,16,Low,511.4294422,37.40985,-119.96458,0.20863150010047643,0.2480781626442624,0.22583474182538152,0.23216986351302016,202681.18817083153,495.4294422
F1_13_C,F1,BH_3_7,BH_3,BH,3,7,2.8,2.9,UCD,38.5325,-121.783,16,Low,511.4294422,37.40985,-119.96458,0.20863150010047643,0.2480781626442624,0.22583474182538152,0.23216986351302016,202681.18817083153,495.4294422
H1_8_B,H1,BH_3_9,BH_3,BH,3,9,3.2,2.4,UCD,38.5325,-121.783,16,Low,511.4294422,37.40985,-119.96458,0.20863150010047643,0.2480781626442624,0.22583474182538152,0.23216986351302016,202681.18817083153,495.4294422
H2_33_A,H2,BH_3_10,BH_3,BH,3,10,2.5,1.2,UCD,38.5325,-121.783,16,Low,511.4294422,37.40985,-119.96458,0.20863150010047643,0.2480781626442624,0.22583474182538152,0.23216986351302016,202681.18817083153,495.4294422
J1_10_C,J1,BH_3_1,BH_3,BH,3,1,1.7,3.5,UCD,38.5325,-121.783,16,Low,511.4294422,37.40985,-119.96458,0.20863150010047643,0.2480781626442624,0.22583474182538152,0.23216986351302016,202681.18817083153,495.4294422
J2_32_D,J2,BH_3_12,BH_3,BH,3,12,3.5,3.7,UCD,38.5325,-121.783,16,Low,511.4294422,37.40985,-119.96458,0.20863150010047643,0.2480781626442624,0.22583474182538152,0.23216986351302016,202681.18817083153,495.4294422
J1_19_B,J1,BH_3_11,BH_3,BH,3,11,3.8,3.5,UCD,38.5325,-121.783,16,Low,511.4294422,37.40985,-119.96458,0.20863150010047643,0.2480781626442624,0.22583474182538152,0.23216986351302016,202681.18817083153,495.4294422
J2_33_A,J2,BH_3_2,BH_3,BH,3,2,3,3,UCD,38.5325,-121.783,16,Low,511.4294422,37.40985,-119.96458,0.20863150010047643,0.2480781626442624,0.22583474182538152,0.23216986351302016,202681.18817083153,495.4294422
L1_11_B,L1,BH_3_3,BH_3,BH,3,3,2.7,3,UCD,38.5325,-121.783,16,Low,511.4294422,37.40985,-119.96458,0.20863150010047643,0.2480781626442624,0.22583474182538152,0.23216986351302016,202681.18817083153,495.4294422
L2_38_B,L2,BH_3_4,BH_3,BH,3,4,NA,NA,UCD,38.5325,-121.783,16,Low,511.4294422,37.40985,-119.96458,0.20863150010047643,0.2480781626442624,0.22583474182538152,0.23216986351302016,202681.18817083153,495.4294422
L1_13_C,L1,BH_3_13,BH_3,BH,3,13,2.4,2.8,UCD,38.5325,-121.783,16,Low,511.4294422,37.40985,-119.96458,0.20863150010047643,0.2480781626442624,0.22583474182538152,0.23216986351302016,202681.18817083153,495.4294422
L2_29_D,L2,BH_3_14,BH_3,BH,3,14,1.2,2.6,UCD,38.5325,-121.783,16,Low,511.4294422,37.40985,-119.96458,0.20863150010047643,0.2480781626442624,0.22583474182538152,0.23216986351302016,202681.18817083153,495.4294422
A_16_B,A,BH_3_3,BH_3,BH,3,3,4.3,4.6,WL2,38.82599,-120.2509,2020,Low,511.4294422,37.40985,-119.96458,0.2635424813135409,0.2609243489216868,0.7141615872159702,0.6473010342966006,159625.59620443787,-1508.5705578
A_36_A,B,BH_3_4,BH_3,BH,3,4,7.5,7.6,WL2,38.82599,-120.2509,2020,Low,511.4294422,37.40985,-119.96458,0.2635424813135409,0.2609243489216868,0.7141615872159702,0.6473010342966006,159625.59620443787,-1508.5705578
B_40_D,C,BH_3_5,BH_3,BH,3,5,NA,NA,WL2,38.82599,-120.2509,2020,Low,511.4294422,37.40985,-119.96458,0.2635424813135409,0.2609243489216868,0.7141615872159702,0.6473010342966006,159625.59620443787,-1508.5705578
C_23_A,E,BH_3_7,BH_3,BH,3,7,5.2,3.9,WL2,38.82599,-120.2509,2020,Low,511.4294422,37.40985,-119.96458,0.2635424813135409,0.2609243489216868,0.7141615872159702,0.6473010342966006,159625.59620443787,-1508.5705578
C_10_D,D,BH_3_6,BH_3,BH,3,6,7.1,5,WL2,38.82599,-120.2509,2020,Low,511.4294422,37.40985,-119.96458,0.2635424813135409,0.2609243489216868,0.7141615872159702,0.6473010342966006,159625.59620443787,-1508.5705578
D_55_A,F,BH_3_8,BH_3,BH,3,8,8.7,6.8,WL2,38.82599,-120.2509,2020,Low,511.4294422,37.40985,-119.96458,0.2635424813135409,0.2609243489216868,0.7141615872159702,0.6473010342966006,159625.59620443787,-1508.5705578
D_35_C,G,BH_3_9,BH_3,BH,3,9,NA,NA,WL2,38.82599,-120.2509,2020,Low,511.4294422,37.40985,-119.96458,0.2635424813135409,0.2609243489216868,0.7141615872159702,0.6473010342966006,159625.59620443787,-1508.5705578
E_21_D,H,BH_3_10,BH_3,BH,3,10,NA,NA,WL2,38.82599,-120.2509,2020,Low,511.4294422,37.40985,-119.96458,0.2635424813135409,0.2609243489216868,0.7141615872159702,0.6473010342966006,159625.59620443787,-1508.5705578
F_23_B,I,BH_3_11,BH_3,BH,3,11,4.1,5.1,WL2,38.82599,-120.2509,2020,Low,511.4294422,37.40985,-119.96458,0.2635424813135409,0.2609243489216868,0.7141615872159702,0.6473010342966006,159625.59620443787,-1508.5705578
G_15_A,J,BH_3_12,BH_3,BH,3,12,6.3,3.3,WL2,38.82599,-120.2509,2020,Low,511.4294422,37.40985,-119.96458,0.2635424813135409,0.2609243489216868,0.7141615872159702,0.6473010342966006,159625.59620443787,-1508.5705578
G_43_B,K,BH_3_13,BH_3,BH,3,13,NA,NA,WL2,38.82599,-120.2509,2020,Low,511.4294422,37.40985,-119.96458,0.2635424813135409,0.2609243489216868,0.7141615872159702,0.6473010342966006,159625.59620443787,-1508.5705578
I_7_D,L,BH_3_1,BH_3,BH,3,1,NA,NA,WL2,38.82599,-120.2509,2020,Low,511.4294422,37.40985,-119.96458,0.2635424813135409,0.2609243489216868,0.7141615872159702,0.6473010342966006,159625.59620443787,-1508.5705578
K_8_D,M,BH_3_2,BH_3,BH,3,2,NA,NA,WL2,38.82599,-120.2509,2020,Low,511.4294422,37.40985,-119.96458,0.2635424813135409,0.2609243489216868,0.7141615872159702,0.6473010342966006,159625.59620443787,-1508.5705578
D1_20_A,D1,BH_4_2,BH_4,BH,4,2,3.3,3.3,UCD,38.5325,-121.783,16,Low,511.4294422,37.40985,-119.96458,0.20863150010047643,0.2480781626442624,0.22583474182538152,0.23216986351302016,202681.18817083153,495.4294422
D2_30_B,D2,BH_4_3,BH_4,BH,4,3,3,2.1,UCD,38.5325,-121.783,16,Low,511.4294422,37.40985,-119.96458,0.20863150010047643,0.2480781626442624,0.22583474182538152,0.23216986351302016,202681.18817083153,495.4294422
D1_6_C,D1,BH_4_12,BH_4,BH,4,12,3.1,3.3,UCD,38.5325,-121.783,16,Low,511.4294422,37.40985,-119.96458,0.20863150010047643,0.2480781626442624,0.22583474182538152,0.23216986351302016,202681.18817083153,495.4294422
D2_29_C,D2,BH_4_13,BH_4,BH,4,13,3.3,2.9,UCD,38.5325,-121.783,16,Low,511.4294422,37.40985,-119.96458,0.20863150010047643,0.2480781626442624,0.22583474182538152,0.23216986351302016,202681.18817083153,495.4294422
F2_29_B,F2,BH_4_5,BH_4,BH,4,5,4.8,2.2,UCD,38.5325,-121.783,16,Low,511.4294422,37.40985,-119.96458,0.20863150010047643,0.2480781626442624,0.22583474182538152,0.23216986351302016,202681.18817083153,495.4294422
F1_15_C,F1,BH_4_4,BH_4,BH,4,4,3.4,2.5,UCD,38.5325,-121.783,16,Low,511.4294422,37.40985,-119.96458,0.20863150010047643,0.2480781626442624,0.22583474182538152,0.23216986351302016,202681.18817083153,495.4294422
H1_17_A,H1,BH_4_6,BH_4,BH,4,6,2.3,3.5,UCD,38.5325,-121.783,16,Low,511.4294422,37.40985,-119.96458,0.20863150010047643,0.2480781626442624,0.22583474182538152,0.23216986351302016,202681.18817083153,495.4294422
H2_33_B,H2,BH_4_7,BH_4,BH,4,7,2.9,3.5,UCD,38.5325,-121.783,16,Low,511.4294422,37.40985,-119.96458,0.20863150010047643,0.2480781626442624,0.22583474182538152,0.23216986351302016,202681.18817083153,495.4294422
J1_14_D,J1,BH_4_8,BH_4,BH,4,8,3.3,2.4,UCD,38.5325,-121.783,16,Low,511.4294422,37.40985,-119.96458,0.20863150010047643,0.2480781626442624,0.22583474182538152,0.23216986351302016,202681.18817083153,495.4294422
J2_23_D,J2,BH_4_9,BH_4,BH,4,9,4.3,3.5,UCD,38.5325,-121.783,16,Low,511.4294422,37.40985,-119.96458,0.20863150010047643,0.2480781626442624,0.22583474182538152,0.23216986351302016,202681.18817083153,495.4294422
J2_30_C,J2,BH_4_14,BH_4,BH,4,14,4.4,3.1,UCD,38.5325,-121.783,16,Low,511.4294422,37.40985,-119.96458,0.20863150010047643,0.2480781626442624,0.22583474182538152,0.23216986351302016,202681.18817083153,495.4294422
L1_4_D,L1,BH_4_10,BH_4,BH,4,10,2.1,2.8,UCD,38.5325,-121.783,16,Low,511.4294422,37.40985,-119.96458,0.20863150010047643,0.2480781626442624,0.22583474182538152,0.23216986351302016,202681.18817083153,495.4294422
L2_30_C,L2,BH_4_11,BH_4,BH,4,11,4.5,3.6,UCD,38.5325,-121.783,16,Low,511.4294422,37.40985,-119.96458,0.20863150010047643,0.2480781626442624,0.22583474182538152,0.23216986351302016,202681.18817083153,495.4294422
L2_41_D,L2,BH_4_1,BH_4,BH,4,1,3.3,2.8,UCD,38.5325,-121.783,16,Low,511.4294422,37.40985,-119.96458,0.20863150010047643,0.2480781626442624,0.22583474182538152,0.23216986351302016,202681.18817083153,495.4294422
A_18_A,A,BH_4_3,BH_4,BH,4,3,5.7,5.9,WL2,38.82599,-120.2509,2020,Low,511.4294422,37.40985,-119.96458,0.2635424813135409,0.2609243489216868,0.7141615872159702,0.6473010342966006,159625.59620443787,-1508.5705578
A_35_B,B,BH_4_4,BH_4,BH,4,4,NA,NA,WL2,38.82599,-120.2509,2020,Low,511.4294422,37.40985,-119.96458,0.2635424813135409,0.2609243489216868,0.7141615872159702,0.6473010342966006,159625.59620443787,-1508.5705578
B_7_D,D,BH_4_6,BH_4,BH,4,6,NA,NA,WL2,38.82599,-120.2509,2020,Low,511.4294422,37.40985,-119.96458,0.2635424813135409,0.2609243489216868,0.7141615872159702,0.6473010342966006,159625.59620443787,-1508.5705578
B_28_C,C,BH_4_5,BH_4,BH,4,5,7.6,4.8,WL2,38.82599,-120.2509,2020,Low,511.4294422,37.40985,-119.96458,0.2635424813135409,0.2609243489216868,0.7141615872159702,0.6473010342966006,159625.59620443787,-1508.5705578
C_30_C,E,BH_4_7,BH_4,BH,4,7,4.9,4,WL2,38.82599,-120.2509,2020,Low,511.4294422,37.40985,-119.96458,0.2635424813135409,0.2609243489216868,0.7141615872159702,0.6473010342966006,159625.59620443787,-1508.5705578
D_35_D,G,BH_4_9,BH_4,BH,4,9,NA,NA,WL2,38.82599,-120.2509,2020,Low,511.4294422,37.40985,-119.96458,0.2635424813135409,0.2609243489216868,0.7141615872159702,0.6473010342966006,159625.59620443787,-1508.5705578
D_53_C,F,BH_4_8,BH_4,BH,4,8,NA,NA,WL2,38.82599,-120.2509,2020,Low,511.4294422,37.40985,-119.96458,0.2635424813135409,0.2609243489216868,0.7141615872159702,0.6473010342966006,159625.59620443787,-1508.5705578
E_47_A,I,BH_4_11,BH_4,BH,4,11,5.4,4,WL2,38.82599,-120.2509,2020,Low,511.4294422,37.40985,-119.96458,0.2635424813135409,0.2609243489216868,0.7141615872159702,0.6473010342966006,159625.59620443787,-1508.5705578
E_27_C,H,BH_4_10,BH_4,BH,4,10,5.5,4.1,WL2,38.82599,-120.2509,2020,Low,511.4294422,37.40985,-119.96458,0.2635424813135409,0.2609243489216868,0.7141615872159702,0.6473010342966006,159625.59620443787,-1508.5705578
G_7_D,J,BH_4_12,BH_4,BH,4,12,11.2,4.5,WL2,38.82599,-120.2509,2020,Low,511.4294422,37.40985,-119.96458,0.2635424813135409,0.2609243489216868,0.7141615872159702,0.6473010342966006,159625.59620443787,-1508.5705578
H_20_B,K,BH_4_13,BH_4,BH,4,13,NA,NA,WL2,38.82599,-120.2509,2020,Low,511.4294422,37.40985,-119.96458,0.2635424813135409,0.2609243489216868,0.7141615872159702,0.6473010342966006,159625.59620443787,-1508.5705578
I_3_D,L,BH_4_1,BH_4,BH,4,1,5,4.6,WL2,38.82599,-120.2509,2020,Low,511.4294422,37.40985,-119.96458,0.2635424813135409,0.2609243489216868,0.7141615872159702,0.6473010342966006,159625.59620443787,-1508.5705578
J_10_A,M,BH_4_2,BH_4,BH,4,2,7.4,4.5,WL2,38.82599,-120.2509,2020,Low,511.4294422,37.40985,-119.96458,0.2635424813135409,0.2609243489216868,0.7141615872159702,0.6473010342966006,159625.59620443787,-1508.5705578
D1_5_B,D1,BH_5_24,BH_5,BH,5,24,3.9,4.2,UCD,38.5325,-121.783,16,Low,511.4294422,37.40985,-119.96458,0.20863150010047643,0.2480781626442624,0.22583474182538152,0.23216986351302016,202681.18817083153,495.4294422
D2_26_B,D2,BH_5_15,BH_5,BH,5,15,2.7,2.5,UCD,38.5325,-121.783,16,Low,511.4294422,37.40985,-119.96458,0.20863150010047643,0.2480781626442624,0.22583474182538152,0.23216986351302016,202681.18817083153,495.4294422
D2_35_B,D2,BH_5_25,BH_5,BH,5,25,2.6,4.2,UCD,38.5325,-121.783,16,Low,511.4294422,37.40985,-119.96458,0.20863150010047643,0.2480781626442624,0.22583474182538152,0.23216986351302016,202681.18817083153,495.4294422
D1_17_C,D1,BH_5_14,BH_5,BH,5,14,3.2,3.4,UCD,38.5325,-121.783,16,Low,511.4294422,37.40985,-119.96458,0.20863150010047643,0.2480781626442624,0.22583474182538152,0.23216986351302016,202681.18817083153,495.4294422
D1_19_D,D1,BH_5_9,BH_5,BH,5,9,1.4,2,UCD,38.5325,-121.783,16,Low,511.4294422,37.40985,-119.96458,0.20863150010047643,0.2480781626442624,0.22583474182538152,0.23216986351302016,202681.18817083153,495.4294422
D2_33_D,D2,BH_5_10,BH_5,BH,5,10,NA,NA,UCD,38.5325,-121.783,16,Low,511.4294422,37.40985,-119.96458,0.20863150010047643,0.2480781626442624,0.22583474182538152,0.23216986351302016,202681.18817083153,495.4294422
F2_28_A,F2,BH_5_2,BH_5,BH,5,2,NA,NA,UCD,38.5325,-121.783,16,Low,511.4294422,37.40985,-119.96458,0.20863150010047643,0.2480781626442624,0.22583474182538152,0.23216986351302016,202681.18817083153,495.4294422
F2_40_B,F2,BH_5_12,BH_5,BH,5,12,6.5,3.2,UCD,38.5325,-121.783,16,Low,511.4294422,37.40985,-119.96458,0.20863150010047643,0.2480781626442624,0.22583474182538152,0.23216986351302016,202681.18817083153,495.4294422
F1_3_C,F1,BH_5_16,BH_5,BH,5,16,2.9,2.5,UCD,38.5325,-121.783,16,Low,511.4294422,37.40985,-119.96458,0.20863150010047643,0.2480781626442624,0.22583474182538152,0.23216986351302016,202681.18817083153,495.4294422
F1_5_C,F1,BH_5_26,BH_5,BH,5,26,2.9,2.7,UCD,38.5325,-121.783,16,Low,511.4294422,37.40985,-119.96458,0.20863150010047643,0.2480781626442624,0.22583474182538152,0.23216986351302016,202681.18817083153,495.4294422
F1_20_C,F1,BH_5_11,BH_5,BH,5,11,5.1,2,UCD,38.5325,-121.783,16,Low,511.4294422,37.40985,-119.96458,0.20863150010047643,0.2480781626442624,0.22583474182538152,0.23216986351302016,202681.18817083153,495.4294422
F1_20_D,F1,BH_5_1,BH_5,BH,5,1,2.9,3,UCD,38.5325,-121.783,16,Low,511.4294422,37.40985,-119.96458,0.20863150010047643,0.2480781626442624,0.22583474182538152,0.23216986351302016,202681.18817083153,495.4294422
F2_33_C,F2,BH_5_17,BH_5,BH,5,17,3,2.5,UCD,38.5325,-121.783,16,Low,511.4294422,37.40985,-119.96458,0.20863150010047643,0.2480781626442624,0.22583474182538152,0.23216986351302016,202681.18817083153,495.4294422
F2_35_C,F2,BH_5_27,BH_5,BH,5,27,3.2,2.6,UCD,38.5325,-121.783,16,Low,511.4294422,37.40985,-119.96458,0.20863150010047643,0.2480781626442624,0.22583474182538152,0.23216986351302016,202681.18817083153,495.4294422
H1_14_A,H1,BH_5_3,BH_5,BH,5,3,6.9,4.2,UCD,38.5325,-121.783,16,Low,511.4294422,37.40985,-119.96458,0.20863150010047643,0.2480781626442624,0.22583474182538152,0.23216986351302016,202681.18817083153,495.4294422
H1_18_B,H1,BH_5_18,BH_5,BH,5,18,3.5,3.4,UCD,38.5325,-121.783,16,Low,511.4294422,37.40985,-119.96458,0.20863150010047643,0.2480781626442624,0.22583474182538152,0.23216986351302016,202681.18817083153,495.4294422
H2_24_B,H2,BH_5_29,BH_5,BH,5,29,4.5,4.5,UCD,38.5325,-121.783,16,Low,511.4294422,37.40985,-119.96458,0.20863150010047643,0.2480781626442624,0.22583474182538152,0.23216986351302016,202681.18817083153,495.4294422
H2_27_A,H2,BH_5_4,BH_5,BH,5,4,4.5,2.7,UCD,38.5325,-121.783,16,Low,511.4294422,37.40985,-119.96458,0.20863150010047643,0.2480781626442624,0.22583474182538152,0.23216986351302016,202681.18817083153,495.4294422
H2_29_B,H2,BH_5_19,BH_5,BH,5,19,3.2,2.5,UCD,38.5325,-121.783,16,Low,511.4294422,37.40985,-119.96458,0.20863150010047643,0.2480781626442624,0.22583474182538152,0.23216986351302016,202681.18817083153,495.4294422
H1_5_C,H1,BH_5_28,BH_5,BH,5,28,4.6,3.8,UCD,38.5325,-121.783,16,Low,511.4294422,37.40985,-119.96458,0.20863150010047643,0.2480781626442624,0.22583474182538152,0.23216986351302016,202681.18817083153,495.4294422
H1_15_D,H1,BH_5_13,BH_5,BH,5,13,4.1,3.2,UCD,38.5325,-121.783,16,Low,511.4294422,37.40985,-119.96458,0.20863150010047643,0.2480781626442624,0.22583474182538152,0.23216986351302016,202681.18817083153,495.4294422
J1_9_C,J1,BH_5_30,BH_5,BH,5,30,4.4,4.1,UCD,38.5325,-121.783,16,Low,511.4294422,37.40985,-119.96458,0.20863150010047643,0.2480781626442624,0.22583474182538152,0.23216986351302016,202681.18817083153,495.4294422
J1_16_D,J1,BH_5_5,BH_5,BH,5,5,2.7,2.1,UCD,38.5325,-121.783,16,Low,511.4294422,37.40985,-119.96458,0.20863150010047643,0.2480781626442624,0.22583474182538152,0.23216986351302016,202681.18817083153,495.4294422
J1_19_C,J1,BH_5_20,BH_5,BH,5,20,4.3,4.1,UCD,38.5325,-121.783,16,Low,511.4294422,37.40985,-119.96458,0.20863150010047643,0.2480781626442624,0.22583474182538152,0.23216986351302016,202681.18817083153,495.4294422
J2_31_C,J2,BH_5_6,BH_5,BH,5,6,6.1,3.4,UCD,38.5325,-121.783,16,Low,511.4294422,37.40985,-119.96458,0.20863150010047643,0.2480781626442624,0.22583474182538152,0.23216986351302016,202681.18817083153,495.4294422
J2_36_D,J2,BH_5_21,BH_5,BH,5,21,3,3.4,UCD,38.5325,-121.783,16,Low,511.4294422,37.40985,-119.96458,0.20863150010047643,0.2480781626442624,0.22583474182538152,0.23216986351302016,202681.18817083153,495.4294422
J2_36_B,J2,BH_5_31,BH_5,BH,5,31,NA,NA,UCD,38.5325,-121.783,16,Low,511.4294422,37.40985,-119.96458,0.20863150010047643,0.2480781626442624,0.22583474182538152,0.23216986351302016,202681.18817083153,495.4294422
L1_15_A,L1,BH_5_7,BH_5,BH,5,7,3,1.9,UCD,38.5325,-121.783,16,Low,511.4294422,37.40985,-119.96458,0.20863150010047643,0.2480781626442624,0.22583474182538152,0.23216986351302016,202681.18817083153,495.4294422
L1_13_D,L1,BH_5_22,BH_5,BH,5,22,3.7,3.5,UCD,38.5325,-121.783,16,Low,511.4294422,37.40985,-119.96458,0.20863150010047643,0.2480781626442624,0.22583474182538152,0.23216986351302016,202681.18817083153,495.4294422
L2_25_C,L2,BH_5_23,BH_5,BH,5,23,NA,NA,UCD,38.5325,-121.783,16,Low,511.4294422,37.40985,-119.96458,0.20863150010047643,0.2480781626442624,0.22583474182538152,0.23216986351302016,202681.18817083153,495.4294422
L2_34_C,L2,BH_5_8,BH_5,BH,5,8,3.6,4.1,UCD,38.5325,-121.783,16,Low,511.4294422,37.40985,-119.96458,0.20863150010047643,0.2480781626442624,0.22583474182538152,0.23216986351302016,202681.18817083153,495.4294422
A_27_A,A,BH_5_3,BH_5,BH,5,3,NA,NA,WL2,38.82599,-120.2509,2020,Low,511.4294422,37.40985,-119.96458,0.2635424813135409,0.2609243489216868,0.7141615872159702,0.6473010342966006,159625.59620443787,-1508.5705578
A_40_B,B,BH_5_4,BH_5,BH,5,4,8.5,6.1,WL2,38.82599,-120.2509,2020,Low,511.4294422,37.40985,-119.96458,0.2635424813135409,0.2609243489216868,0.7141615872159702,0.6473010342966006,159625.59620443787,-1508.5705578
B_4_B,D,BH_5_6,BH_5,BH,5,6,NA,NA,WL2,38.82599,-120.2509,2020,Low,511.4294422,37.40985,-119.96458,0.2635424813135409,0.2609243489216868,0.7141615872159702,0.6473010342966006,159625.59620443787,-1508.5705578
B_43_A,C,BH_5_5,BH_5,BH,5,5,10.1,6.4,WL2,38.82599,-120.2509,2020,Low,511.4294422,37.40985,-119.96458,0.2635424813135409,0.2609243489216868,0.7141615872159702,0.6473010342966006,159625.59620443787,-1508.5705578
C_26_A,E,BH_5_7,BH_5,BH,5,7,5.5,3.2,WL2,38.82599,-120.2509,2020,Low,511.4294422,37.40985,-119.96458,0.2635424813135409,0.2609243489216868,0.7141615872159702,0.6473010342966006,159625.59620443787,-1508.5705578
D_37_A,F,BH_5_8,BH_5,BH,5,8,6.3,4,WL2,38.82599,-120.2509,2020,Low,511.4294422,37.40985,-119.96458,0.2635424813135409,0.2609243489216868,0.7141615872159702,0.6473010342966006,159625.59620443787,-1508.5705578
D_12_D,G,BH_5_9,BH_5,BH,5,9,NA,NA,WL2,38.82599,-120.2509,2020,Low,511.4294422,37.40985,-119.96458,0.2635424813135409,0.2609243489216868,0.7141615872159702,0.6473010342966006,159625.59620443787,-1508.5705578
E_5_C,H,BH_5_10,BH_5,BH,5,10,8.7,3.9,WL2,38.82599,-120.2509,2020,Low,511.4294422,37.40985,-119.96458,0.2635424813135409,0.2609243489216868,0.7141615872159702,0.6473010342966006,159625.59620443787,-1508.5705578
F_12_B,I,BH_5_11,BH_5,BH,5,11,NA,NA,WL2,38.82599,-120.2509,2020,Low,511.4294422,37.40985,-119.96458,0.2635424813135409,0.2609243489216868,0.7141615872159702,0.6473010342966006,159625.59620443787,-1508.5705578
G_6_C,J,BH_5_12,BH_5,BH,5,12,9.3,5.2,WL2,38.82599,-120.2509,2020,Low,511.4294422,37.40985,-119.96458,0.2635424813135409,0.2609243489216868,0.7141615872159702,0.6473010342966006,159625.59620443787,-1508.5705578
G_27_D,K,BH_5_13,BH_5,BH,5,13,NA,NA,WL2,38.82599,-120.2509,2020,Low,511.4294422,37.40985,-119.96458,0.2635424813135409,0.2609243489216868,0.7141615872159702,0.6473010342966006,159625.59620443787,-1508.5705578
I_15_A,L,BH_5_1,BH_5,BH,5,1,NA,NA,WL2,38.82599,-120.2509,2020,Low,511.4294422,37.40985,-119.96458,0.2635424813135409,0.2609243489216868,0.7141615872159702,0.6473010342966006,159625.59620443787,-1508.5705578
J_8_A,M,BH_5_2,BH_5,BH,5,2,5.3,3.7,WL2,38.82599,-120.2509,2020,Low,511.4294422,37.40985,-119.96458,0.2635424813135409,0.2609243489216868,0.7141615872159702,0.6473010342966006,159625.59620443787,-1508.5705578
D1_8_B,D1,BH_6_7,BH_6,BH,6,7,2.2,3,UCD,38.5325,-121.783,16,Low,511.4294422,37.40985,-119.96458,0.20863150010047643,0.2480781626442624,0.22583474182538152,0.23216986351302016,202681.18817083153,495.4294422
D2_33_B,D2,BH_6_8,BH_6,BH,6,8,2.2,2.3,UCD,38.5325,-121.783,16,Low,511.4294422,37.40985,-119.96458,0.20863150010047643,0.2480781626442624,0.22583474182538152,0.23216986351302016,202681.18817083153,495.4294422
F1_15_A,F1,BH_6_9,BH_6,BH,6,9,3.6,2.7,UCD,38.5325,-121.783,16,Low,511.4294422,37.40985,-119.96458,0.20863150010047643,0.2480781626442624,0.22583474182538152,0.23216986351302016,202681.18817083153,495.4294422
F2_31_C,F2,BH_6_10,BH_6,BH,6,10,3,2.8,UCD,38.5325,-121.783,16,Low,511.4294422,37.40985,-119.96458,0.20863150010047643,0.2480781626442624,0.22583474182538152,0.23216986351302016,202681.18817083153,495.4294422
H2_39_B,H2,BH_6_2,BH_6,BH,6,2,3.5,3.6,UCD,38.5325,-121.783,16,Low,511.4294422,37.40985,-119.96458,0.20863150010047643,0.2480781626442624,0.22583474182538152,0.23216986351302016,202681.18817083153,495.4294422
H1_10_C,H1,BH_6_11,BH_6,BH,6,11,4.1,2.9,UCD,38.5325,-121.783,16,Low,511.4294422,37.40985,-119.96458,0.20863150010047643,0.2480781626442624,0.22583474182538152,0.23216986351302016,202681.18817083153,495.4294422
H2_27_D,H2,BH_6_12,BH_6,BH,6,12,2.8,2.7,UCD,38.5325,-121.783,16,Low,511.4294422,37.40985,-119.96458,0.20863150010047643,0.2480781626442624,0.22583474182538152,0.23216986351302016,202681.18817083153,495.4294422
J1_4_D,J1,BH_6_3,BH_6,BH,6,3,NA,NA,UCD,38.5325,-121.783,16,Low,511.4294422,37.40985,-119.96458,0.20863150010047643,0.2480781626442624,0.22583474182538152,0.23216986351302016,202681.18817083153,495.4294422
