Bed,Date_Time,SoilTemp
A,2024-01-25T05:10:00Z,0.5
A,2024-01-25T08:10:00Z,0.5
A,2024-01-25T11:10:00Z,0.5
A,2024-01-25T14:10:00Z,0.5
A,2024-01-25T17:10:00Z,0.5
A,2024-01-25T20:10:00Z,0.5
A,2024-01-25T23:10:00Z,0.5
A,2024-01-26T02:10:00Z,0.5
A,2024-01-26T05:10:00Z,0.5
A,2024-01-26T08:10:00Z,0.5
A,2024-01-26T11:10:00Z,0.5
A,2024-01-26T14:10:00Z,0.5
A,2024-01-26T17:10:00Z,0.5
A,2024-01-26T20:10:00Z,0.5
A,2024-01-26T23:10:00Z,0.5
A,2024-01-27T02:10:00Z,0.5
A,2024-01-27T05:10:00Z,0.5
A,2024-01-27T08:10:00Z,0.5
A,2024-01-27T11:10:00Z,0.5
A,2024-01-27T14:10:00Z,0.5
A,2024-01-27T17:10:00Z,0.5
A,2024-01-27T20:10:00Z,0.5
A,2024-01-27T23:10:00Z,0.5
A,2024-01-28T02:10:00Z,0.5
A,2024-01-28T05:10:00Z,0.5
A,2024-01-28T08:10:00Z,0.5
A,2024-01-28T11:10:00Z,0.5
A,2024-01-28T14:10:00Z,0.5
A,2024-01-28T17:10:00Z,0.5
A,2024-01-28T20:10:00Z,0.5
A,2024-01-28T23:10:00Z,0.5
A,2024-01-29T02:10:00Z,0.5
A,2024-01-29T05:10:00Z,0.5
A,2024-01-29T08:10:00Z,0.5
A,2024-01-29T11:10:00Z,0.5
A,2024-01-29T14:10:00Z,0.5
A,2024-01-29T17:10:00Z,0.5
A,2024-01-29T20:10:00Z,0.5
A,2024-01-29T23:10:00Z,0.5
A,2024-01-30T02:10:00Z,0.5
A,2024-01-30T05:10:00Z,0.5
A,2024-01-30T08:10:00Z,0.5
A,2024-01-30T11:10:00Z,0.5
A,2024-01-30T14:10:00Z,0.5
A,2024-01-30T17:10:00Z,0.5
A,2024-01-30T20:10:00Z,0.5
A,2024-01-30T23:10:00Z,0.5
A,2024-01-31T02:10:00Z,0.5
A,2024-01-31T05:10:00Z,0.5
A,2024-01-31T08:10:00Z,0.5
A,2024-01-31T11:10:00Z,0.5
A,2024-01-31T14:10:00Z,0.5
A,2024-01-31T17:10:00Z,0.5
A,2024-01-31T20:10:00Z,0.5
A,2024-01-31T23:10:00Z,0.5
A,2024-02-01T02:10:00Z,0.5
A,2024-02-01T05:10:00Z,0.5
A,2024-02-01T08:10:00Z,0.5
A,2024-02-01T11:10:00Z,0.5
A,2024-02-01T14:10:00Z,0.5
A,2024-02-01T17:10:00Z,0.5
A,2024-02-01T20:10:00Z,0.5
A,2024-02-01T23:10:00Z,0.5
A,2024-02-02T02:10:00Z,0.5
A,2024-02-02T05:10:00Z,0.5
A,2024-02-02T08:10:00Z,0.5
A,2024-02-02T11:10:00Z,0.5
A,2024-02-02T14:10:00Z,0.5
A,2024-02-02T17:10:00Z,0.5
A,2024-02-02T20:10:00Z,0.5
A,2024-02-02T23:10:00Z,0.5
A,2024-02-03T02:10:00Z,0.5
A,2024-02-03T05:10:00Z,0.5
A,2024-02-03T08:10:00Z,0.5
A,2024-02-03T11:10:00Z,0.5
A,2024-02-03T14:10:00Z,0.5
A,2024-02-03T17:10:00Z,0.5
A,2024-02-03T20:10:00Z,0.5
A,2024-02-03T23:10:00Z,0.5
A,2024-02-04T02:10:00Z,0.5
A,2024-02-04T05:10:00Z,0.5
A,2024-02-04T08:10:00Z,0
A,2024-02-04T11:10:00Z,0
A,2024-02-04T14:10:00Z,0
A,2024-02-04T17:10:00Z,0
A,2024-02-04T20:10:00Z,0
A,2024-02-04T23:10:00Z,0
A,2024-02-05T02:10:00Z,0
A,2024-02-05T05:10:00Z,0
A,2024-02-05T08:10:00Z,0
A,2024-02-05T11:10:00Z,0
A,2024-02-05T14:10:00Z,0.5
A,2024-02-05T17:10:00Z,0
A,2024-02-05T20:10:00Z,0
A,2024-02-05T23:10:00Z,0
A,2024-02-06T02:10:00Z,0
A,2024-02-06T05:10:00Z,0
A,2024-02-06T08:10:00Z,0
A,2024-02-06T11:10:00Z,0
A,2024-02-06T14:10:00Z,0
A,2024-02-06T17:10:00Z,0
A,2024-02-06T20:10:00Z,0
A,2024-02-06T23:10:00Z,0
A,2024-02-07T02:10:00Z,0
A,2024-02-07T05:10:00Z,0
A,2024-02-07T08:10:00Z,0.5
A,2024-02-07T11:10:00Z,0
A,2024-02-07T14:10:00Z,0
A,2024-02-07T17:10:00Z,0
A,2024-02-07T20:10:00Z,0
A,2024-02-07T23:10:00Z,0
A,2024-02-08T02:10:00Z,0
A,2024-02-08T05:10:00Z,0
A,2024-02-08T08:10:00Z,0
A,2024-02-08T11:10:00Z,0
A,2024-02-08T14:10:00Z,0
A,2024-02-08T17:10:00Z,0
A,2024-02-08T20:10:00Z,0
A,2024-02-08T23:10:00Z,0
A,2024-02-09T02:10:00Z,0
A,2024-02-09T05:10:00Z,0
A,2024-02-09T08:10:00Z,0
A,2024-02-09T11:10:00Z,0
A,2024-02-09T14:10:00Z,0
A,2024-02-09T17:10:00Z,0
A,2024-02-09T20:10:00Z,0
A,2024-02-09T23:10:00Z,0
A,2024-02-10T02:10:00Z,0
A,2024-02-10T05:10:00Z,0
A,2024-02-10T08:10:00Z,0
A,2024-02-10T11:10:00Z,0
A,2024-02-10T14:10:00Z,0
A,2024-02-10T17:10:00Z,0
A,2024-02-10T20:10:00Z,0
A,2024-02-10T23:10:00Z,0
A,2024-02-11T02:10:00Z,0
A,2024-02-11T05:10:00Z,0
A,2024-02-11T08:10:00Z,0
A,2024-02-11T11:10:00Z,0
A,2024-02-11T14:10:00Z,0
A,2024-02-11T17:10:00Z,0
A,2024-02-11T20:10:00Z,0
A,2024-02-11T23:10:00Z,0
A,2024-02-12T02:10:00Z,0
A,2024-02-12T05:10:00Z,0
A,2024-02-12T08:10:00Z,0
A,2024-02-12T11:10:00Z,0
A,2024-02-12T14:10:00Z,0
A,2024-02-12T17:10:00Z,0
A,2024-02-12T20:10:00Z,0
A,2024-02-12T23:10:00Z,0
A,2024-02-13T02:10:00Z,0
A,2024-02-13T05:10:00Z,0
A,2024-02-13T08:10:00Z,0
A,2024-02-13T11:10:00Z,0
A,2024-02-13T14:10:00Z,0
A,2024-02-13T17:10:00Z,0
A,2024-02-13T20:10:00Z,0
A,2024-02-13T23:10:00Z,0
A,2024-02-14T02:10:00Z,0
A,2024-02-14T05:10:00Z,0
A,2024-02-14T08:10:00Z,0
A,2024-02-14T11:10:00Z,0
A,2024-02-14T14:10:00Z,0
A,2024-02-14T17:10:00Z,0
A,2024-02-14T20:10:00Z,0
A,2024-02-14T23:10:00Z,0
A,2024-02-15T02:10:00Z,0
A,2024-02-15T05:10:00Z,0
A,2024-02-15T08:10:00Z,0
A,2024-02-15T11:10:00Z,0
A,2024-02-15T14:10:00Z,0
A,2024-02-15T17:10:00Z,0
A,2024-02-15T20:10:00Z,0
A,2024-02-15T23:10:00Z,0
A,2024-02-16T02:10:00Z,0
A,2024-02-16T05:10:00Z,0
A,2024-02-16T08:10:00Z,0
A,2024-02-16T11:10:00Z,0
A,2024-02-16T14:10:00Z,0
A,2024-02-16T17:10:00Z,0
A,2024-02-16T20:10:00Z,0
A,2024-02-16T23:10:00Z,0
A,2024-02-17T02:10:00Z,0
A,2024-02-17T05:10:00Z,0
A,2024-02-17T08:10:00Z,0
A,2024-02-17T11:10:00Z,0
A,2024-02-17T14:10:00Z,0
A,2024-02-17T17:10:00Z,0
A,2024-02-17T20:10:00Z,0
A,2024-02-17T23:10:00Z,0
A,2024-02-18T02:10:00Z,0
A,2024-02-18T05:10:00Z,0
A,2024-02-18T08:10:00Z,0
A,2024-02-18T11:10:00Z,0
A,2024-02-18T14:10:00Z,0
A,2024-02-18T17:10:00Z,0
A,2024-02-18T20:10:00Z,0
A,2024-02-18T23:10:00Z,0
A,2024-02-19T02:10:00Z,0
A,2024-02-19T05:10:00Z,0
A,2024-02-19T08:10:00Z,0
A,2024-02-19T11:10:00Z,0
A,2024-02-19T14:10:00Z,0
A,2024-02-19T17:10:00Z,0
A,2024-02-19T20:10:00Z,0
A,2024-02-19T23:10:00Z,0
A,2024-02-20T02:10:00Z,0
A,2024-02-20T05:10:00Z,0
A,2024-02-20T08:10:00Z,0
A,2024-02-20T11:10:00Z,0
A,2024-02-20T14:10:00Z,0
A,2024-02-20T17:10:00Z,0
A,2024-02-20T20:10:00Z,0
A,2024-02-20T23:10:00Z,0
A,2024-02-21T02:10:00Z,0
A,2024-02-21T05:10:00Z,0
A,2024-02-21T08:10:00Z,0
A,2024-02-21T11:10:00Z,0
A,2024-02-21T14:10:00Z,0
A,2024-02-21T17:10:00Z,0
A,2024-02-21T20:10:00Z,0
A,2024-02-21T23:10:00Z,0
A,2024-02-22T02:10:00Z,0
A,2024-02-22T05:10:00Z,0
A,2024-02-22T08:10:00Z,0
A,2024-02-22T11:10:00Z,0
A,2024-02-22T14:10:00Z,0
A,2024-02-22T17:10:00Z,0
A,2024-02-22T20:10:00Z,0
A,2024-02-22T23:10:00Z,0
A,2024-02-23T02:10:00Z,0
A,2024-02-23T05:10:00Z,0
A,2024-02-23T08:10:00Z,0
A,2024-02-23T11:10:00Z,0
A,2024-02-23T14:10:00Z,0
A,2024-02-23T17:10:00Z,0
A,2024-02-23T20:10:00Z,0
A,2024-02-23T23:10:00Z,0
A,2024-02-24T02:10:00Z,0
A,2024-02-24T05:10:00Z,0
A,2024-02-24T08:10:00Z,0
A,2024-02-24T11:10:00Z,0
A,2024-02-24T14:10:00Z,0
A,2024-02-24T17:10:00Z,0
A,2024-02-24T20:10:00Z,0
A,2024-02-24T23:10:00Z,0
A,2024-02-25T02:10:00Z,0
A,2024-02-25T05:10:00Z,0
A,2024-02-25T08:10:00Z,0
A,2024-02-25T11:10:00Z,0
A,2024-02-25T14:10:00Z,0
A,2024-02-25T17:10:00Z,0
A,2024-02-25T20:10:00Z,0
A,2024-02-25T23:10:00Z,0
A,2024-02-26T02:10:00Z,0
A,2024-02-26T05:10:00Z,0
A,2024-02-26T08:10:00Z,0
A,2024-02-26T11:10:00Z,0
A,2024-02-26T14:10:00Z,0
A,2024-02-26T17:10:00Z,0
A,2024-02-26T20:10:00Z,0
A,2024-02-26T23:10:00Z,0
A,2024-02-27T02:10:00Z,0
A,2024-02-27T05:10:00Z,0
A,2024-02-27T08:10:00Z,0
A,2024-02-27T11:10:00Z,0
A,2024-02-27T14:10:00Z,0
A,2024-02-27T17:10:00Z,0
A,2024-02-27T20:10:00Z,0
A,2024-02-27T23:10:00Z,0
A,2024-02-28T02:10:00Z,0
A,2024-02-28T05:10:00Z,0
A,2024-02-28T08:10:00Z,0
A,2024-02-28T11:10:00Z,0
A,2024-02-28T14:10:00Z,0
A,2024-02-28T17:10:00Z,0
A,2024-02-28T20:10:00Z,0
A,2024-02-28T23:10:00Z,0
A,2024-02-29T02:10:00Z,0
A,2024-02-29T05:10:00Z,0
A,2024-02-29T08:10:00Z,0
A,2024-02-29T11:10:00Z,0
A,2024-02-29T14:10:00Z,0
A,2024-02-29T17:10:00Z,0
A,2024-02-29T20:10:00Z,0
A,2024-02-29T23:10:00Z,0
A,2024-03-01T02:10:00Z,0
A,2024-03-01T05:10:00Z,0
A,2024-03-01T08:10:00Z,0
A,2024-03-01T11:10:00Z,0
A,2024-03-01T14:10:00Z,0
A,2024-03-01T17:10:00Z,0
A,2024-03-01T20:10:00Z,0
A,2024-03-01T23:10:00Z,0
A,2024-03-02T02:10:00Z,0
A,2024-03-02T05:10:00Z,0
A,2024-03-02T08:10:00Z,0
A,2024-03-02T11:10:00Z,0
A,2024-03-02T14:10:00Z,0
A,2024-03-02T17:10:00Z,0
A,2024-03-02T20:10:00Z,0
A,2024-03-02T23:10:00Z,0
A,2024-03-03T02:10:00Z,0
A,2024-03-03T05:10:00Z,0
A,2024-03-03T08:10:00Z,0
A,2024-03-03T11:10:00Z,0
A,2024-03-03T14:10:00Z,0
A,2024-03-03T17:10:00Z,0
A,2024-03-03T20:10:00Z,0
A,2024-03-03T23:10:00Z,0
A,2024-03-04T02:10:00Z,0
A,2024-03-04T05:10:00Z,0
A,2024-03-04T08:10:00Z,0
A,2024-03-04T11:10:00Z,0
A,2024-03-04T14:10:00Z,0
A,2024-03-04T17:10:00Z,0
A,2024-03-04T20:10:00Z,0
A,2024-03-04T23:10:00Z,0
A,2024-03-05T02:10:00Z,0
A,2024-03-05T05:10:00Z,0
A,2024-03-05T08:10:00Z,0
A,2024-03-05T11:10:00Z,0
A,2024-03-05T14:10:00Z,0
A,2024-03-05T17:10:00Z,0
A,2024-03-05T20:10:00Z,0
A,2024-03-05T23:10:00Z,0
A,2024-03-06T02:10:00Z,0
A,2024-03-06T05:10:00Z,0
A,2024-03-06T08:10:00Z,0
A,2024-03-06T11:10:00Z,0
A,2024-03-06T14:10:00Z,0
A,2024-03-06T17:10:00Z,0
A,2024-03-06T20:10:00Z,0
A,2024-03-06T23:10:00Z,0
A,2024-03-07T02:10:00Z,0
A,2024-03-07T05:10:00Z,0
A,2024-03-07T08:10:00Z,0
A,2024-03-07T11:10:00Z,0
A,2024-03-07T14:10:00Z,0
A,2024-03-07T17:10:00Z,0
A,2024-03-07T20:10:00Z,0
A,2024-03-07T23:10:00Z,0
A,2024-03-08T02:10:00Z,0
A,2024-03-08T05:10:00Z,0
A,2024-03-08T08:10:00Z,0
A,2024-03-08T11:10:00Z,0
A,2024-03-08T14:10:00Z,0
A,2024-03-08T17:10:00Z,0
A,2024-03-08T20:10:00Z,0
A,2024-03-08T23:10:00Z,0
A,2024-03-09T02:10:00Z,0
A,2024-03-09T05:10:00Z,0
A,2024-03-09T08:10:00Z,0
A,2024-03-09T11:10:00Z,0
A,2024-03-09T14:10:00Z,0
A,2024-03-09T17:10:00Z,0
A,2024-03-09T20:10:00Z,0
A,2024-03-09T23:10:00Z,0
A,2024-03-10T03:10:00Z,0
A,2024-03-10T06:10:00Z,0
A,2024-03-10T09:10:00Z,0
A,2024-03-10T12:10:00Z,0
A,2024-03-10T15:10:00Z,0
A,2024-03-10T18:10:00Z,0
A,2024-03-10T21:10:00Z,0
A,2024-03-11T00:10:00Z,0
A,2024-03-11T03:10:00Z,0
A,2024-03-11T06:10:00Z,0
A,2024-03-11T09:10:00Z,0
A,2024-03-11T12:10:00Z,0
A,2024-03-11T15:10:00Z,0
A,2024-03-11T18:10:00Z,0
A,2024-03-11T21:10:00Z,0
A,2024-03-12T00:10:00Z,0
A,2024-03-12T03:10:00Z,0
A,2024-03-12T06:10:00Z,0
A,2024-03-12T09:10:00Z,0
A,2024-03-12T12:10:00Z,0
A,2024-03-12T15:10:00Z,0
A,2024-03-12T18:10:00Z,0
A,2024-03-12T21:10:00Z,0
A,2024-03-13T00:10:00Z,0
A,2024-03-13T03:10:00Z,0
A,2024-03-13T06:10:00Z,0
A,2024-03-13T09:10:00Z,0
A,2024-03-13T12:10:00Z,0
A,2024-03-13T15:10:00Z,0
A,2024-03-13T18:10:00Z,0
A,2024-03-13T21:10:00Z,0
A,2024-03-14T00:10:00Z,0
A,2024-03-14T03:10:00Z,0
A,2024-03-14T06:10:00Z,0
A,2024-03-14T09:10:00Z,0
A,2024-03-14T12:10:00Z,0
A,2024-03-14T15:10:00Z,0
A,2024-03-14T18:10:00Z,0
A,2024-03-14T21:10:00Z,0
A,2024-03-15T00:10:00Z,0
A,2024-03-15T03:10:00Z,0
A,2024-03-15T06:10:00Z,0
A,2024-03-15T09:10:00Z,0
A,2024-03-15T12:10:00Z,0
A,2024-03-15T15:10:00Z,0
A,2024-03-15T18:10:00Z,0
A,2024-03-15T21:10:00Z,0
A,2024-03-16T00:10:00Z,0
A,2024-03-16T03:10:00Z,0
A,2024-03-16T06:10:00Z,0
A,2024-03-16T09:10:00Z,0
A,2024-03-16T12:10:00Z,0
A,2024-03-16T15:10:00Z,0
A,2024-03-16T18:10:00Z,0
A,2024-03-16T21:10:00Z,0
A,2024-03-17T00:10:00Z,0
A,2024-03-17T03:10:00Z,0
A,2024-03-17T06:10:00Z,0
A,2024-03-17T09:10:00Z,0
A,2024-03-17T12:10:00Z,0
A,2024-03-17T15:10:00Z,0
A,2024-03-17T18:10:00Z,0
A,2024-03-17T21:10:00Z,0
A,2024-03-18T00:10:00Z,0
A,2024-03-18T03:10:00Z,0
A,2024-03-18T06:10:00Z,0
A,2024-03-18T09:10:00Z,0
A,2024-03-18T12:10:00Z,0
A,2024-03-18T15:10:00Z,0
A,2024-03-18T18:10:00Z,0
A,2024-03-18T21:10:00Z,0
A,2024-03-19T00:10:00Z,0
A,2024-03-19T03:10:00Z,0
A,2024-03-19T06:10:00Z,0
A,2024-03-19T09:10:00Z,0
A,2024-03-19T12:10:00Z,0
A,2024-03-19T15:10:00Z,0
A,2024-03-19T18:10:00Z,0
A,2024-03-19T21:10:00Z,0
A,2024-03-20T00:10:00Z,0
A,2024-03-20T03:10:00Z,0
A,2024-03-20T06:10:00Z,0
A,2024-03-20T09:10:00Z,0
A,2024-03-20T12:10:00Z,0
A,2024-03-20T15:10:00Z,0
A,2024-03-20T18:10:00Z,0
A,2024-03-20T21:10:00Z,0
A,2024-03-21T00:10:00Z,0
A,2024-03-21T03:10:00Z,0
A,2024-03-21T06:10:00Z,0
A,2024-03-21T09:10:00Z,0
A,2024-03-21T12:10:00Z,0
A,2024-03-21T15:10:00Z,0
A,2024-03-21T18:10:00Z,0
A,2024-03-21T21:10:00Z,0
A,2024-03-22T00:10:00Z,0
A,2024-03-22T03:10:00Z,0
A,2024-03-22T06:10:00Z,0
A,2024-03-22T09:10:00Z,0
A,2024-03-22T12:10:00Z,0
A,2024-03-22T15:10:00Z,0
A,2024-03-22T18:10:00Z,0
A,2024-03-22T21:10:00Z,0
A,2024-03-23T00:10:00Z,0
A,2024-03-23T03:10:00Z,0
A,2024-03-23T06:10:00Z,0
A,2024-03-23T09:10:00Z,0
A,2024-03-23T12:10:00Z,0
A,2024-03-23T15:10:00Z,0
A,2024-03-23T18:10:00Z,0
A,2024-03-23T21:10:00Z,0
A,2024-03-24T00:10:00Z,0
A,2024-03-24T03:10:00Z,0
A,2024-03-24T06:10:00Z,0
A,2024-03-24T09:10:00Z,0
A,2024-03-24T12:10:00Z,0
A,2024-03-24T15:10:00Z,0
A,2024-03-24T18:10:00Z,0
A,2024-03-24T21:10:00Z,0
A,2024-03-25T00:10:00Z,0
A,2024-03-25T03:10:00Z,0
A,2024-03-25T06:10:00Z,0
A,2024-03-25T09:10:00Z,0
A,2024-03-25T12:10:00Z,0
A,2024-03-25T15:10:00Z,0
A,2024-03-25T18:10:00Z,0
A,2024-03-25T21:10:00Z,0
A,2024-03-26T00:10:00Z,0
A,2024-03-26T03:10:00Z,0
A,2024-03-26T06:10:00Z,0
A,2024-03-26T09:10:00Z,0
A,2024-03-26T12:10:00Z,0
A,2024-03-26T15:10:00Z,0
A,2024-03-26T18:10:00Z,0
A,2024-03-26T21:10:00Z,0
A,2024-03-27T00:10:00Z,0
A,2024-03-27T03:10:00Z,0
A,2024-03-27T06:10:00Z,0
A,2024-03-27T09:10:00Z,0
A,2024-03-27T12:10:00Z,0
A,2024-03-27T15:10:00Z,0
A,2024-03-27T18:10:00Z,0
A,2024-03-27T21:10:00Z,0
A,2024-03-28T00:10:00Z,0
A,2024-03-28T03:10:00Z,0
A,2024-03-28T06:10:00Z,0
A,2024-03-28T09:10:00Z,0
A,2024-03-28T12:10:00Z,0
A,2024-03-28T15:10:00Z,0
A,2024-03-28T18:10:00Z,0
A,2024-03-28T21:10:00Z,0
A,2024-03-29T00:10:00Z,0
A,2024-03-29T03:10:00Z,0
A,2024-03-29T06:10:00Z,0
A,2024-03-29T09:10:00Z,0
A,2024-03-29T12:10:00Z,0
A,2024-03-29T15:10:00Z,0
A,2024-03-29T18:10:00Z,0
A,2024-03-29T21:10:00Z,0
A,2024-03-30T00:10:00Z,0
A,2024-03-30T03:10:00Z,0
A,2024-03-30T06:10:00Z,0
A,2024-03-30T09:10:00Z,0
A,2024-03-30T12:10:00Z,0
A,2024-03-30T15:10:00Z,0
A,2024-03-30T18:10:00Z,0
A,2024-03-30T21:10:00Z,0
A,2024-03-31T00:10:00Z,0
A,2024-03-31T03:10:00Z,0
A,2024-03-31T06:10:00Z,0
A,2024-03-31T09:10:00Z,0
A,2024-03-31T12:10:00Z,0
A,2024-03-31T15:10:00Z,0
A,2024-03-31T18:10:00Z,0
A,2024-03-31T21:10:00Z,0
A,2024-04-01T00:10:00Z,0
A,2024-04-01T03:10:00Z,0
A,2024-04-01T06:10:00Z,0
A,2024-04-01T09:10:00Z,0
A,2024-04-01T12:10:00Z,0
A,2024-04-01T15:10:00Z,0
A,2024-04-01T18:10:00Z,0
A,2024-04-01T21:10:00Z,0
A,2024-04-02T00:10:00Z,0
A,2024-04-02T03:10:00Z,0
A,2024-04-02T06:10:00Z,0
A,2024-04-02T09:10:00Z,0
A,2024-04-02T12:10:00Z,0
A,2024-04-02T15:10:00Z,0
A,2024-04-02T18:10:00Z,0
A,2024-04-02T21:10:00Z,0
A,2024-04-03T00:10:00Z,0
A,2024-04-03T03:10:00Z,0
A,2024-04-03T06:10:00Z,0
A,2024-04-03T09:10:00Z,0
A,2024-04-03T12:10:00Z,0
A,2024-04-03T15:10:00Z,0
A,2024-04-03T18:10:00Z,0
A,2024-04-03T21:10:00Z,0
A,2024-04-04T00:10:00Z,0
A,2024-04-04T03:10:00Z,0
A,2024-04-04T06:10:00Z,0
A,2024-04-04T09:10:00Z,0
A,2024-04-04T12:10:00Z,0
A,2024-04-04T15:10:00Z,0
A,2024-04-04T18:10:00Z,0
A,2024-04-04T21:10:00Z,0
A,2024-04-05T00:10:00Z,0
A,2024-04-05T03:10:00Z,0
A,2024-04-05T06:10:00Z,0
A,2024-04-05T09:10:00Z,0
A,2024-04-05T12:10:00Z,0
A,2024-04-05T15:10:00Z,0
A,2024-04-05T18:10:00Z,0
A,2024-04-05T21:10:00Z,0
A,2024-04-06T00:10:00Z,0
A,2024-04-06T03:10:00Z,0
A,2024-04-06T06:10:00Z,0
A,2024-04-06T09:10:00Z,0
A,2024-04-06T12:10:00Z,0
A,2024-04-06T15:10:00Z,0
A,2024-04-06T18:10:00Z,0
A,2024-04-06T21:10:00Z,0
A,2024-04-07T00:10:00Z,0
A,2024-04-07T03:10:00Z,0
A,2024-04-07T06:10:00Z,0
A,2024-04-07T09:10:00Z,0
A,2024-04-07T12:10:00Z,0
A,2024-04-07T15:10:00Z,0
A,2024-04-07T18:10:00Z,0
A,2024-04-07T21:10:00Z,0
A,2024-04-08T00:10:00Z,0
A,2024-04-08T03:10:00Z,0
A,2024-04-08T06:10:00Z,0
A,2024-04-08T09:10:00Z,0
A,2024-04-08T12:10:00Z,0
A,2024-04-08T15:10:00Z,0
A,2024-04-08T18:10:00Z,0
A,2024-04-08T21:10:00Z,0
A,2024-04-09T00:10:00Z,0
A,2024-04-09T03:10:00Z,0
A,2024-04-09T06:10:00Z,0
A,2024-04-09T09:10:00Z,0
A,2024-04-09T12:10:00Z,0
A,2024-04-09T15:10:00Z,0
A,2024-04-09T18:10:00Z,0
A,2024-04-09T21:10:00Z,0
A,2024-04-10T00:10:00Z,0
A,2024-04-10T03:10:00Z,0
A,2024-04-10T06:10:00Z,0
A,2024-04-10T09:10:00Z,0
A,2024-04-10T12:10:00Z,0
A,2024-04-10T15:10:00Z,0
A,2024-04-10T18:10:00Z,0
A,2024-04-10T21:10:00Z,0
A,2024-04-11T00:10:00Z,0
A,2024-04-11T03:10:00Z,0
A,2024-04-11T06:10:00Z,0
A,2024-04-11T09:10:00Z,0
A,2024-04-11T12:10:00Z,0
A,2024-04-11T15:10:00Z,0
A,2024-04-11T18:10:00Z,0
A,2024-04-11T21:10:00Z,0
A,2024-04-12T00:10:00Z,0
A,2024-04-12T03:10:00Z,0
A,2024-04-12T06:10:00Z,0
A,2024-04-12T09:10:00Z,0
A,2024-04-12T12:10:00Z,0
A,2024-04-12T15:10:00Z,0
A,2024-04-12T18:10:00Z,0
A,2024-04-12T21:10:00Z,0
A,2024-04-13T00:10:00Z,0
A,2024-04-13T03:10:00Z,0
A,2024-04-13T06:10:00Z,0
A,2024-04-13T09:10:00Z,0
A,2024-04-13T12:10:00Z,0
A,2024-04-13T15:10:00Z,0
A,2024-04-13T18:10:00Z,0
A,2024-04-13T21:10:00Z,0
A,2024-04-14T00:10:00Z,0
A,2024-04-14T03:10:00Z,0
A,2024-04-14T06:10:00Z,0
A,2024-04-14T09:10:00Z,0
A,2024-04-14T12:10:00Z,0
A,2024-04-14T15:10:00Z,0
A,2024-04-14T18:10:00Z,0
A,2024-04-14T21:10:00Z,0
A,2024-04-15T00:10:00Z,0
A,2024-04-15T03:10:00Z,0
A,2024-04-15T06:10:00Z,0
A,2024-04-15T09:10:00Z,0
A,2024-04-15T12:10:00Z,0
A,2024-04-15T15:10:00Z,0
A,2024-04-15T18:10:00Z,0
A,2024-04-15T21:10:00Z,0
A,2024-04-16T00:10:00Z,0
A,2024-04-16T03:10:00Z,0
A,2024-04-16T06:10:00Z,0
A,2024-04-16T09:10:00Z,0
A,2024-04-16T12:10:00Z,0
A,2024-04-16T15:10:00Z,0
A,2024-04-16T18:10:00Z,0
A,2024-04-16T21:10:00Z,0
A,2024-04-17T00:10:00Z,0
A,2024-04-17T03:10:00Z,0
A,2024-04-17T06:10:00Z,0
A,2024-04-17T09:10:00Z,0
A,2024-04-17T12:10:00Z,0
A,2024-04-17T15:10:00Z,0
A,2024-04-17T18:10:00Z,0
A,2024-04-17T21:10:00Z,0
A,2024-04-18T00:10:00Z,0
A,2024-04-18T03:10:00Z,0
A,2024-04-18T06:10:00Z,0
A,2024-04-18T09:10:00Z,0
A,2024-04-18T12:10:00Z,0
A,2024-04-18T15:10:00Z,0
A,2024-04-18T18:10:00Z,0
A,2024-04-18T21:10:00Z,0
A,2024-04-19T00:10:00Z,0
A,2024-04-19T03:10:00Z,0
A,2024-04-19T06:10:00Z,0
A,2024-04-19T09:10:00Z,0
A,2024-04-19T12:10:00Z,0
A,2024-04-19T15:10:00Z,0
A,2024-04-19T18:10:00Z,0
A,2024-04-19T21:10:00Z,0
A,2024-04-20T00:10:00Z,0
A,2024-04-20T03:10:00Z,0
A,2024-04-20T06:10:00Z,0
A,2024-04-20T09:10:00Z,0
A,2024-04-20T12:10:00Z,0
A,2024-04-20T15:10:00Z,0
A,2024-04-20T18:10:00Z,0
A,2024-04-20T21:10:00Z,0
A,2024-04-21T00:10:00Z,0
A,2024-04-21T03:10:00Z,0
A,2024-04-21T06:10:00Z,0
A,2024-04-21T09:10:00Z,0
A,2024-04-21T12:10:00Z,0
A,2024-04-21T15:10:00Z,0
A,2024-04-21T18:10:00Z,0
A,2024-04-21T21:10:00Z,0
A,2024-04-22T00:10:00Z,0
A,2024-04-22T03:10:00Z,0
A,2024-04-22T06:10:00Z,0
A,2024-04-22T09:10:00Z,0
A,2024-04-22T12:10:00Z,0
A,2024-04-22T15:10:00Z,0
A,2024-04-22T18:10:00Z,0
A,2024-04-22T21:10:00Z,0
A,2024-04-23T00:10:00Z,0
A,2024-04-23T03:10:00Z,0
A,2024-04-23T06:10:00Z,0
A,2024-04-23T09:10:00Z,0
A,2024-04-23T12:10:00Z,0
A,2024-04-23T15:10:00Z,0
A,2024-04-23T18:10:00Z,0
A,2024-04-23T21:10:00Z,0
A,2024-04-24T00:10:00Z,0
A,2024-04-24T03:10:00Z,0
A,2024-04-24T06:10:00Z,0
A,2024-04-24T09:10:00Z,0
A,2024-04-24T12:10:00Z,0
A,2024-04-24T15:10:00Z,0
A,2024-04-24T18:10:00Z,0
A,2024-04-24T21:10:00Z,0
A,2024-04-25T00:10:00Z,0
