month,growmonth,parent.pop,elevation.group,elev_m,PckSum,year,cwd,pck,ppt,tmn,tmx,AvgFirstMonth,AvgLastMonth
8,NA,YO4,High,2157.57391,1776.3496654828389,1965,58.70000076293945,0,61.9900016784668,8.020000457763672,22.479999542236328,5,12
9,NA,YO4,High,2157.57391,1776.3496654828389,1965,68.589996337890625,0,8.100000381469727,2.890000104904175,17.81999969482422,5,12
10,NA,YO4,High,2157.57391,1776.3496654828389,1965,68.56999969482422,0,17.260000228881836,3.900000095367432,19.90999984741211,5,12
11,NA,YO4,High,2157.57391,1776.3496654828389,1965,33.09000015258789,131.83999633789062,374.8599853515625,-2.119999885559082,7.679999828338623,5,12
12,NA,YO4,High,2157.57391,1776.3496654828389,1965,24.06999969482422,258.25,167.67999267578125,-6.519999980926514,5.639999866485596,5,12
6,NA,YO4,High,2157.57391,1776.3496654828389,1966,86.44000244140625,0,6.809999942779541,4.909999847412109,19.8700008392334,5,12
7,NA,YO4,High,2157.57391,1776.3496654828389,1966,91.87999725341795,0,0.6200000047683716,8.399999618530273,23.600000381469727,5,12
8,NA,YO4,High,2157.57391,1776.3496654828389,1966,90.19000244140624,0,0,10.34000015258789,25.56999969482422,5,12
9,NA,YO4,High,2157.57391,1776.3496654828389,1966,83.20999908447266,0,13.779999732971191,6.320000171661377,21.309999465942383,5,12
10,NA,YO4,High,2157.57391,1776.3496654828389,1966,69.0999984741211,0,0,2.700000047683716,18.1299991607666,5,12
11,NA,YO4,High,2157.57391,1776.3496654828389,1966,36.619998931884766,0,216.47000122070312,-1.4199999570846558,9.539999961853027,5,12
12,NA,YO4,High,2157.57391,1776.3496654828389,1966,25.59000015258789,176.11000061035156,311.1600036621094,-4.659999847412109,7.460000038146973,5,12
6,NA,YO4,High,2157.57391,1776.3496654828389,1967,57.77000045776367,0,23.270000457763672,3.5,16.719999313354492,5,12
7,NA,YO4,High,2157.57391,1776.3496654828389,1967,89.36000061035156,0,4.389999866485596,10.199999809265137,25.3799991607666,5,12
8,NA,YO4,High,2157.57391,1776.3496654828389,1967,61.38999938964844,0,18.13999938964844,10.770000457763672,26,5,12
9,NA,YO4,High,2157.57391,1776.3496654828389,1967,64.69999694824219,0,31.479999542236328,7.489999771118164,20.950000762939453,5,12
