parent.pop,elevation.group,elev_m,Lat,Long,year,cwd,pck,ppt,tmn,tmx,ann_tmean,mean_diurnal_range,temp_seasonality,temp_ann_range,tmean_wettest_quarter,tmean_driest_quarter,ann_ppt,ppt_seasonality,ppt_warmest_quarter,ppt_coldest_quarter
CP2,High,2244.132886,38.66169,-120.13065,1978,60.084999999999994,303.35331666666673,145.19583333333333,-0.23833333333333334,12.861666666666666,6.3116666666666665,13.1,599.5708060897825,29.9,-0.35666666666666674,6.925,1742.35,93.7070335101181,252.46,945.53
CP2,High,2244.132886,38.66169,-120.13065,1979,58.06166666666667,250.42665833333334,106.96416666666666,-1.1491666666666667,12.28,5.565416666666667,13.429166666666667,730.7611056703867,32.67,-3.2116666666666664,10.433333333333332,1283.57,88.98217708138027,98.34,661.1299999999999
CP2,High,2244.132886,38.66169,-120.13065,1980,59.182500000000005,307.8633083333333,128.11166666666665,-0.3625,12.094999999999999,5.86625,12.4575,589.1461897988864,30,0.615,10.058333333333334,1537.34,115.98670162307,109.78,1037.6399999999999
CP2,High,2244.132886,38.66169,-120.13065,1981,68.26583333333333,74.96916666666667,80.98416666666667,0.8266666666666664,13.740833333333335,7.28375,12.914166666666667,639.9922984266722,31.03,1.3716666666666668,11.985,971.8100000000001,93.47642129231434,97.93,446.15
CP2,High,2244.132886,38.66169,-120.13065,1982,55.02333333333333,481.3507916666667,192.48583333333332,-0.28416666666666657,11.051666666666666,5.38375,11.335833333333333,622.3329686459142,30.24,-0.8616666666666667,7.789999999999999,2309.8300000000004,74.12124595014082,400.39,927.18
CP2,High,2244.132886,38.66169,-120.13065,1983,55.818333333333335,572.2466166666666,171.19833333333332,-0.39250000000000035,10.874166666666667,5.240833333333334,11.266666666666667,625.8347455901427,26.84,-0.5700000000000002,7.833333333333333,2054.38,83.30123245807403,359.6,914.3399999999999
CP2,High,2244.132886,38.66169,-120.13065,1984,58.88583333333334,491.68245833333333,140.96666666666667,0.2508333333333334,12.100833333333332,6.175833333333333,11.85,682.9179983162271,31.08,4.651666666666666,9.346666666666666,1691.6000000000004,127.32825736986972,123.32999999999998,653.58
CP2,High,2244.132886,38.66169,-120.13065,1985,65.1525,205.69916666666666,87.07249999999999,0.03833333333333361,12.363333333333333,6.200833333333334,12.325,732.5908827682415,32.25,2.2616666666666667,10.61,1044.8700000000001,117.79242455817618,143.3,231.79
CP2,High,2244.132886,38.66169,-120.13065,1986,60.031666666666666,331.13081666666665,144.968325,0.7291666666666666,12.615833333333333,6.6725,11.886666666666667,597.9378768278981,29.55,1.18,9.924999999999999,1739.6199000000001,131.9435641539027,290.61,1005.3799000000001
CP2,High,2244.132886,38.66169,-120.13065,1987,69.54666666666667,70.54833333333332,57.579166666666666,1.2066666666666668,14.0975,7.652083333333334,12.890833333333333,693.4062320541367,32.49,-0.6333333333333334,13.486666666666666,690.9499999999999,107.31551150124004,27.89,361.65
CP2,High,2244.132886,38.66169,-120.13065,1988,69.35916666666667,109.82750000000001,58.72833333333333,1.0483333333333336,13.870833333333332,7.459583333333334,12.8225,732.3951509922562,33.05,-0.7999999999999999,11.219999999999999,704.7399999999999,117.56868477141246,106.34,397.52
CP2,High,2244.132886,38.66169,-120.13065,1989,60.244166666666665,195.05249166666667,119.84416666666667,0.2816666666666663,12.06,6.1708333333333325,11.778333333333334,690.1030829894293,31.689999999999998,3.3949999999999996,9.33,1438.1299999999999,92.42180486791099,210.3,350.45
CP2,High,2244.132886,38.66169,-120.13065,1990,60.935833333333335,52.630833333333335,69.62166666666667,0.7924999999999996,13.61,7.20125,12.8175,638.0079482619747,33.339999999999996,4.533333333333332,10.386666666666665,835.4599999999998,80.92050823498681,145.57999999999998,308.41999999999996
CP2,High,2244.132886,38.66169,-120.13065,1991,54.11,92.2775,83.4825,0.29499999999999943,12.637500000000001,6.4662500000000005,12.342500000000001,698.8866511361937,32.17,1.6066666666666665,9.455,1001.79,149.37880209754667,90.46,131.46
CP2,High,2244.132886,38.66169,-120.13065,1992,60.285833333333336,49.122499999999995,74.795,1.5983333333333334,13.839166666666667,7.71875,12.240833333333333,617.5181677489335,29.810000000000002,0.4599999999999999,12.765,897.5400000000001,82.44821016276795,73.78999999999999,366.90999999999997
CP2,High,2244.132886,38.66169,-120.13065,1993,58.281666666666666,391.4499583333333,128.245,-0.3133333333333337,12.034166666666668,5.860416666666667,12.3475,662.9391669038355,30.220000000000002,-2.7416666666666667,10.549999999999999,1538.94,118.60604376736002,88.33999999999999,1093.5900000000001
CP3,High,2266.382201,38.70649,-120.08797,1964,40.57,171.9116666666667,81.11333333333333,-1.8433333333333337,12.305833333333332,5.23125,14.149166666666666,642.2920648668401,31.72,1.2683333333333335,4.823333333333333,973.36,113.64329358857846,67.12,266.62
CP3,High,2266.382201,38.70649,-120.08797,1965,39.43833333333333,647.0116083333334,154.91583333333332,-2.1708333333333334,10.965,4.397083333333334,13.135833333333334,595.98278110931,29.700000000000003,3.985,7.093333333333333,1858.9900000000002,134.0941158247645,370.02,1070.0700000000002
