parent.pop,elevation.group,elev_m,Lat,Long,year,cwd,pck,ppt,tmn,tmx,ann_tmean,mean_diurnal_range,temp_seasonality,temp_ann_range,tmean_wettest_quarter,tmean_driest_quarter,ann_ppt,ppt_seasonality,ppt_warmest_quarter,ppt_coldest_quarter
FR,Mid,787,40.01362,-121.18498,2021,80.26,0,62.86666666666667,6.284999999999999,20.913333333333334,13.599166666666667,14.628333333333334,752.9106802431762,33.93,13.280000000000001,18.573333333333334,754.4,125.14027951301001,24.65,279.34000000000003
FR,Mid,787,40.01362,-121.18498,2022,76.26833333333333,15.503333333333334,54.09,6.390833333333333,20.655,13.522916666666667,14.264166666666666,710.9190101658215,33.8,12.51833333333333,11.995,649.0800000000002,177.31206494992412,168.32,366.94
FR,Mid,787,40.01362,-121.18498,2023,71.67166666666667,98.25500000000001,118.37333333333333,5.6225,18.330833333333334,11.976666666666667,12.708333333333334,823.6932718315757,36.050000000000004,3.345,14.168333333333331,1420.4799999999998,117.63853100054827,96.39,820.72
FR,Mid,787,40.01362,-121.18498,2024,76.91083333333333,3.0774999999999997,81.92166666666667,7.3758333333333335,19.63083333333333,13.503333333333334,12.254999999999999,766.4779939120988,33.699999999999996,5.088333333333334,16.141666666666666,983.06,112.52626980030736,56.59,577.9499999999999
IH,Low,454.1298385,39.09332,-120.92114,1995,37.130833333333335,0,143.2758333333333,7.867500000000001,20.97416666666667,14.420833333333334,13.106666666666667,653.5946350527191,31.99,10.271666666666667,17.061666666666667,1719.3100000000002,123.37730775203184,123.73,738.24
IH,Low,454.1298385,39.09332,-120.92114,1996,40.814166666666665,0,103.08500000000001,8.945,22.504166666666666,15.724583333333333,13.559166666666668,606.4246358906864,31.240000000000002,9.065,16.358333333333334,1237.02,103.67064767133299,153.24,778.4599999999999
IH,Low,454.1298385,39.09332,-120.92114,1997,51.104166666666664,0,117.065825,8.71,22.260833333333334,15.485416666666667,13.550833333333333,596.8516436014037,29.57,8.401666666666667,18.951666666666668,1404.7899,155.33002226162262,67.38,1016.2299
IH,Low,454.1298385,39.09332,-120.92114,1998,34.799166666666665,0,133.30333333333334,8.135833333333332,20.069166666666668,14.1025,11.933333333333334,636.5334205322964,32.43,7.411666666666666,17.316666666666666,1599.64,105.4850073835065,169.94,909.96
IH,Low,454.1298385,39.09332,-120.92114,1999,51.2925,0,88.96166666666666,7.104166666666667,21.0975,14.100833333333334,13.993333333333334,660.5411979902724,31.5,6.7316666666666665,18.63333333333333,1067.5400000000002,116.85135336974572,59.510000000000005,644.94
IH,Low,454.1298385,39.09332,-120.92114,2000,45.375,0,106.3175,8.125833333333333,21.855,14.990416666666667,13.729166666666668,589.0528012423972,30.98,8.238333333333333,19.265,1275.81,123.71357849486309,88.22,765.9100000000001
IH,Low,454.1298385,39.09332,-120.92114,2001,55.334999999999994,0,49.876666666666665,8.089166666666667,22.775,15.432083333333333,14.685833333333333,717.5858345342684,33.1,7.3933333333333335,15.796666666666667,598.52,108.31073336833077,78.95,345.04
IH,Low,454.1298385,39.09332,-120.92114,2002,52.79833333333333,0,80.62249999999999,8.083333333333334,22.410833333333333,15.247083333333332,14.3275,685.8041881395133,33.68,7.401666666666667,17.27,967.47,118.77765487403565,28.27,524.37
IH,Low,454.1298385,39.09332,-120.92114,2003,47.06916666666667,0,84.98833333333333,8.694166666666668,22.892500000000002,15.793333333333333,14.198333333333334,684.4340506557003,33.49,13.508333333333333,19.599999999999998,1019.8599999999999,123.67717644210923,132.54,499.94
IH,Low,454.1298385,39.09332,-120.92114,2004,58.195,0,79.0875,8.405833333333334,22.3825,15.394166666666667,13.976666666666667,669.5829717522737,31.69,7.3950000000000005,20.198333333333334,949.05,122.89678785205507,36.77,628.02
IH,Low,454.1298385,39.09332,-120.92114,2005,38.54,0,97.01416666666667,8.086666666666666,21.663333333333334,14.875,13.576666666666666,661.6735668673103,33.22,8.166666666666666,19.026666666666667,1164.17,86.25055000404868,81.14,531.87
IH,Low,454.1298385,39.09332,-120.92114,2006,47.44583333333333,0,122.8075,8.4725,21.929166666666667,15.200833333333334,13.456666666666667,703.2718934100851,33.98,8.473333333333334,16.278333333333332,1473.69,120.65409984051914,205.01,807.74
IH,Low,454.1298385,39.09332,-120.92114,2007,52.670833333333334,0,63.666666666666664,7.890833333333333,22.02,14.955416666666666,14.129166666666666,650.5629540613035,34.03,7.2250000000000005,17.315,764,123.87526498921244,36.68,463.63
IH,Low,454.1298385,39.09332,-120.92114,2008,58.795833333333334,0,53.39166666666667,8.145833333333334,22.3475,15.246666666666666,14.201666666666666,731.0865305499174,33.010000000000005,6.2316666666666665,20.006666666666664,640.6999999999999,138.85971705032486,8.29,521.6099999999999
IH,Low,454.1298385,39.09332,-120.92114,2009,46.348333333333336,0,74.67583333333333,8.522499999999999,21.824166666666667,15.173333333333334,13.301666666666666,687.5548022235072,33.22,7.463333333333334,19.968333333333334,896.11,88.73794304076013,43.55,409.21
IH,Low,454.1298385,39.09332,-120.92114,2010,45.365,0,89.24333333333333,8.2716666666666665,20.965833333333332,14.618749999999999,12.694166666666668,648.7298472960276,31.68,7.923333333333333,18.403333333333332,1070.92,88.36841508378421,102.89999999999999,498.8299999999999
IH,Low,454.1298385,39.09332,-120.92114,2011,41.77333333333333,0,118.73083333333332,8.206666666666667,20.698333333333334,14.4525,12.491666666666667,667.5961796557176,31.060000000000002,10.596666666666666,19.98,1424.7700000000002,114.5384522438355,31.8,576.85
IH,Low,454.1298385,39.09332,-120.92114,2012,49.45916666666667,0,71.75583333333333,8.5408333333333335,22.505,15.522916666666667,13.964166666666667,676.0459726948824,33.440000000000005,12.100000000000001,14.569999999999999,861.0700000000002,146.6232715439227,188.17,219.76
IH,Low,454.1298385,39.09332,-120.92114,2013,52.013333333333335,0,71.86833333333334,8.8575,22.479166666666668,15.668333333333333,13.621666666666666,654.3795233700858,33.67,7.486666666666667,13.923333333333334,862.4199999999998,157.36942213534937,108.85,423.15
IH,Low,454.1298385,39.09332,-120.92114,2014,52.57416666666667,0,59.4575,9.8825,23.905833333333334,16.894166666666667,14.023333333333333,605.9069022898025,33.06,10.18,20.275,713.4900000000001,149.62854997167497,102.76,338.54
IH,Low,454.1298385,39.09332,-120.92114,2015,55.69916666666667,0,58.89583333333333,10.244166666666667,23.800833333333333,17.0225,13.556666666666667,584.364865006911,28.45,10.66,19.676666666666666,706.75,163.31150888510467,32.699999999999996,452.88
IH,Low,454.1298385,39.09332,-120.92114,2016,53.236666666666665,0,107.90666666666667,9.081666666666667,22.398333333333333,15.74,13.316666666666666,656.2580908592151,31.96,8.808333333333334,20.425,1294.88,113.54647567591243,49.809999999999995,563.77
IH,Low,454.1298385,39.09332,-120.92114,2017,49.71416666666667,1.4966666666666668,143.6,9.460833333333333,22.416666666666668,15.93875,12.955833333333334,727.9743103921382,33.32,7.496666666666667,20.233333333333334,1723.2,125.18340249979596,185.09,1217.05
IH,Low,454.1298385,39.09332,-120.92114,2018,51.34166666666667,0,84.79833333333333,9.1875,23.004166666666666,16.09583333333333,13.816666666666666,660.6741334470878,33.03,12.571666666666667,14.54,1017.5799999999999,139.91378495216665,126.35,253.38
IH,Low,454.1298385,39.09332,-120.92114,2019,41.439166666666665,3.5250000000000004,117.4525,8.905,21.81083333333333,15.357916666666666,12.905833333333334,679.6513965507121,32.019999999999996,7.4816666666666665,20.35833333333333,1409.43,110.273549843478,111.25999999999999,796.66
IH,Low,454.1298385,39.09332,-120.92114,2020,50.530833333333334,0,59.26083333333334,10.046666666666667,23.415,16.730833333333333,13.368333333333332,701.5392438103949,31.33,16.286666666666665,19.581666666666667,711.13,129.60941819237368,106.52000000000001,336.78000000000003
IH,Low,454.1298385,39.09332,-120.92114,2021,62.17333333333333,0,71.75666666666666,9.633333333333333,23.259166666666665,16.44625,13.625833333333334,729.7804814712185,32.67,16.783333333333335,21.415000000000003,861.08,131.88159603708135,18.16,328.19000000000005
IH,Low,454.1298385,39.09332,-120.92114,2022,51.31166666666667,0,54.71416666666667,9.8325,23.2875,16.56,13.455,686.3688380296574,31.35,15.371666666666668,15.025,656.5699999999999,179.28904513658185,177.08,372.83000000000004
IH,Low,454.1298385,39.09332,-120.92114,2023,52.03666666666667,0,121.76583333333333,8.4725,20.591666666666665,14.532083333333333,12.119166666666667,721.5065506643132,33.29,7.026666666666666,19.32166666666667,1461.19,131.0193845561947,37.58,927.0699999999999
IH,Low,454.1298385,39.09332,-120.92114,2024,51.516666666666666,0,74.40333333333334,10.4975,22.408333333333335,16.452916666666667,11.910833333333333,714.5825691311401,31.679999999999996,8.86,18.801666666666666,892.8399999999999,112.887865196999,174.41,545.35
LV1,High,2593.416641,40.47471,-121.50486,1995,44.58416666666667,901.3149500000001,217.72998333333334,-2.9450000000000003,9.569166666666668,3.312083333333333,12.514166666666666,679.8456194518567,31.14,-2.6816666666666666,3.9216666666666664,2612.7598000000003,117.55771517097023,345.38,1049.1999
LV1,High,2593.416641,40.47471,-121.50486,1996,46.51083333333333,495.55829166666666,170.95999999999998,-1.5341666666666665,11.351666666666667,4.90875,12.885833333333334,634.6734351760612,30.220000000000002,-1.9783333333333335,5.726666666666667,2051.52,88.7520573595016,251.53,1124.85
LV1,High,2593.416641,40.47471,-121.50486,1997,45.6475,770.6991083333335,205.32165,-1.9275000000000002,10.884166666666667,4.4783333333333335,12.811666666666667,562.1312259175032,29.02,-2.3049999999999997,7.423333333333333,2463.8597999999997,134.47837854135767,239.76999999999998,1531.6798
LV1,High,2593.416641,40.47471,-121.50486,1998,42.097500000000004,803.3716083333334,216.19665833333332,-2.454166666666667,9.31,3.427916666666667,11.764166666666666,683.7198541911383,32.18,-3.926666666666667,8.406666666666666,2594.3599,86.11655047279008,168.15,1192.0499
LV1,High,2593.416641,40.47471,-121.50486,1999,48.855000000000004,653.3524500000001,160.330825,-2.8108333333333335,10.598333333333333,3.8937499999999994,13.409166666666666,675.1600525733946,31.490000000000002,-3.3216666666666668,8.266666666666666,1923.9699,101.17579873743172,149.66,801.9
LV1,High,2593.416641,40.47471,-121.50486,2000,52.37583333333333,346.46748333333335,147.16083333333333,-1.4475,11.368333333333334,4.960416666666666,12.815833333333334,610.0719949441635,30.75,-2.473333333333333,8.3533333333333335,1765.9300000000003,103.34153466270584,187.43,934.54
LV1,High,2593.416641,40.47471,-121.50486,2001,53.23916666666667,194.024975,89.95166666666667,-1.7374999999999996,11.525833333333333,4.894166666666667,13.263333333333332,731.4157141938482,33.42,-3.35,8.6033333333333335,1079.42,80.2739688266656,202.6,473.36
LV1,High,2593.416641,40.47471,-121.50486,2002,50.207499999999996,447.76913333333334,124.32083333333333,-1.6125,11.337499999999999,4.8625,12.95,703.8006723239446,33.62,-3.03,9.718333333333332,1491.85,123.45669306269644,99.83,761.8699999999999
LV1,High,2593.416641,40.47471,-121.50486,2003,48.81333333333333,708.7657583333333,190.23915833333334,-0.7458333333333335,11.709166666666667,5.4816666666666665,12.455,689.1476399850541,31,2.893333333333333,10.248333333333333,2282.8699,133.95738331502082,181.14,1141.8299000000002
LV1,High,2593.416641,40.47471,-121.50486,2004,51.12583333333333,450.78245833333335,141.115,-1.3416666666666666,10.825000000000001,4.741666666666667,12.166666666666666,645.9151131018172,29.630000000000003,-2.94,9.288333333333332,1693.3800000000003,111.35017585394809,115.09,1094.01
LV1,High,2593.416641,40.47471,-121.50486,2005,48.285000000000004,279.54580000000004,127.01166666666666,-1.3833333333333337,10.475833333333334,4.546250000000001,11.859166666666667,626.5399256305149,31.6,2.2583333333333333,8.226666666666667,1524.1399999999999,79.40678153681066,143.93,607.35
LV1,High,2593.416641,40.47471,-121.50486,2006,50.99666666666666,869.1699166666666,222.25915833333332,-1.3033333333333335,11.216666666666667,4.956666666666667,12.52,703.1551727532814,33.61,-1.82,5.9816666666666665,2667.1099000000004,115.91128759187048,402.2,1450.2499
LV1,High,2593.416641,40.47471,-121.50486,2007,50.405833333333334,269.90499166666666,114.12333333333332,-1.3499999999999999,11.689166666666667,5.169583333333334,13.039166666666667,631.1951671354523,33.15,-2.2216666666666662,7.420000000000001,1369.4800000000002,104.35374896401896,126.87,677.0699999999999
LV1,High,2593.416641,40.47471,-121.50486,2008,52.969166666666666,264.3124833333333,87.45583333333333,-2.0425,11.5575,4.7575,13.600000000000001,715.1404343966932,32.56,-3.715,9.328333333333333,1049.47,132.60257469036466,16.87,773.28
LV1,High,2593.416641,40.47471,-121.50486,2009,47.70333333333333,266.0183083333333,140.17666666666668,-1.3391666666666666,11.737499999999999,5.199166666666667,13.076666666666666,657.5528265447344,32.019999999999996,-2.1750000000000003,9.691666666666666,1682.12,77.74415146640581,62.93000000000001,655.24
LV1,High,2593.416641,40.47471,-121.50486,2010,45.79333333333334,394.53497500000003,157.29666666666665,-1.8475,10.619166666666665,4.385833333333333,12.466666666666667,655.5518089689207,33.46,-2.3266666666666667,8.431666666666667,1887.5600000000002,80.35765828255677,255.48000000000002,786.76
LV1,High,2593.416641,40.47471,-121.50486,2011,45.865833333333335,602.0174416666666,179.235,-1.8691666666666662,10.3825,4.256666666666667,12.251666666666667,659.8506832931404,31.15,0.25999999999999995,7.133333333333333,2150.8199999999997,95.77901177935034,162.12,776.83
LV1,High,2593.416641,40.47471,-121.50486,2012,51.62083333333333,192.04998333333333,104.11,-1.1416666666666668,11.6175,5.237916666666667,12.759166666666667,670.3351081339614,30.7,1.7683333333333333,4.581666666666667,1249.3200000000002,120.10773151727466,199.85,275.94
LV1,High,2593.416641,40.47471,-121.50486,2013,52.034166666666664,395.40496666666667,136.44165833333335,-1.2358333333333333,11.3225,5.043333333333333,12.558333333333334,670.1948947654681,33.73,4.3999999999999995,3.4583333333333335,1637.2999,136.58396242819256,199.63,713.3498999999999
LV1,High,2593.416641,40.47471,-121.50486,2014,51.236666666666665,97.71083333333334,111.69666666666667,-0.34666666666666573,12.560833333333333,6.107083333333334,12.907499999999999,630.6314821572729,32.9,3.395,9.485,1340.36,112.3395497943072,158.59,336.39
